epoch,train_loss,validation_micro_fmax,validation_macro_fmax,validation_micro_aupr,validation_macro_aupr,validation_micro_auroc,validation_macro_auroc,validation_smin,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,1.2027331855561998,0.01600409957221883,0.11742826455148564,0.006943563019396121,0.0647552377976214,0.5670309528246245,0.5394698156413382,29.989774718208718,0.670738160610199,0.003922832019401239,495,0.2680071294307709,0.49143034171250605,"[{'threshold': 0.1, 'micro_f1': 0.01137824835191028}, {'threshold': 0.2, 'micro_f1': 0.01146207911082053}, {'threshold': 0.3, 'micro_f1': 0.011913780901109524}, {'threshold': 0.4, 'micro_f1': 0.012627754575396421}, {'threshold': 0.5, 'micro_f1': 0.013239105895248654}, {'threshold': 0.6, 'micro_f1': 0.014716523575772984}, {'threshold': 0.7, 'micro_f1': 0.015151303375497938}, {'threshold': 0.8, 'micro_f1': 0.006502031884964051}, {'threshold': 0.9, 'micro_f1': 0.0}]"
2,1.1000145632753928,0.023031239437784786,0.13403553921422678,0.008497262454961001,0.07675141985812946,0.5983517695779468,0.5611887691933038,29.989774718208718,0.7357194423675537,0.006242197252939949,495,0.2668505311012268,0.49113566256613256,"[{'threshold': 0.1, 'micro_f1': 0.011378273668050906}, {'threshold': 0.2, 'micro_f1': 0.01143872267596785}, {'threshold': 0.3, 'micro_f1': 0.012008286710250463}, {'threshold': 0.4, 'micro_f1': 0.012912921552732276}, {'threshold': 0.5, 'micro_f1': 0.01387560771840116}, {'threshold': 0.6, 'micro_f1': 0.017206341280738984}, {'threshold': 0.7, 'micro_f1': 0.02144057483919569}, {'threshold': 0.8, 'micro_f1': 0.018841070823449674}, {'threshold': 0.9, 'micro_f1': 0.0}]"
3,1.0287967418867445,0.03111544398377608,0.14935397835039324,0.010139145267241243,0.08991623779576884,0.6145540492091561,0.5746866495554097,29.989774718208718,0.7684445977210999,0.00903189387492717,495,0.2663098871707916,0.49075704498718453,"[{'threshold': 0.1, 'micro_f1': 0.011379372629297368}, {'threshold': 0.2, 'micro_f1': 0.01143199352713697}, {'threshold': 0.3, 'micro_f1': 0.012006069183733375}, {'threshold': 0.4, 'micro_f1': 0.013001175151804552}, {'threshold': 0.5, 'micro_f1': 0.014455642872459856}, {'threshold': 0.6, 'micro_f1': 0.01790249427449493}, {'threshold': 0.7, 'micro_f1': 0.026610541188937787}, {'threshold': 0.8, 'micro_f1': 0.028001639120338748}, {'threshold': 0.9, 'micro_f1': 0.0}]"
4,0.9782045464667063,0.042690331620404025,0.15698901368153828,0.012227424429143227,0.09482050538077781,0.631976697610922,0.582254808230971,29.9423151508615,0.7820143103599548,0.007765619484270341,495,0.26623252034187317,0.4900278840016104,"[{'threshold': 0.1, 'micro_f1': 0.011381871058155189}, {'threshold': 0.2, 'micro_f1': 0.01146497628486253}, {'threshold': 0.3, 'micro_f1': 0.011956187430902104}, {'threshold': 0.4, 'micro_f1': 0.013064718077136231}, {'threshold': 0.5, 'micro_f1': 0.014966248598974526}, {'threshold': 0.6, 'micro_f1': 0.01967800522712395}, {'threshold': 0.7, 'micro_f1': 0.029833895482578077}, {'threshold': 0.8, 'micro_f1': 0.04085224058827226}, {'threshold': 0.9, 'micro_f1': 0.008977759640889612}]"
5,0.9387823753256016,0.05166289957982469,0.17383942006048236,0.016585590870628615,0.1106473013724348,0.6481672664157271,0.595625080662319,29.893021665383603,0.8001618385314941,0.01218161683230294,495,0.264521986246109,0.4889574981321915,"[{'threshold': 0.1, 'micro_f1': 0.011370992427701865}, {'threshold': 0.2, 'micro_f1': 0.011492259430232854}, {'threshold': 0.3, 'micro_f1': 0.011918164149642856}, {'threshold': 0.4, 'micro_f1': 0.013220063952655944}, {'threshold': 0.5, 'micro_f1': 0.015480509910085104}, {'threshold': 0.6, 'micro_f1': 0.020916973452310614}, {'threshold': 0.7, 'micro_f1': 0.034100319413226075}, {'threshold': 0.8, 'micro_f1': 0.051655287904160754}, {'threshold': 0.9, 'micro_f1': 0.011506061228682965}]"
6,0.9079212152137959,0.0616421262786059,0.18055835426205605,0.02289462191245808,0.11543302574251793,0.644858279044766,0.6024215933825618,29.752734009980777,0.8027886152267456,0.013341419041353523,495,0.2646641433238983,0.4883148276075314,"[{'threshold': 0.1, 'micro_f1': 0.011371108199946797}, {'threshold': 0.2, 'micro_f1': 0.011508053719594763}, {'threshold': 0.3, 'micro_f1': 0.011931469110783079}, {'threshold': 0.4, 'micro_f1': 0.013116995078121512}, {'threshold': 0.5, 'micro_f1': 0.015270116182316867}, {'threshold': 0.6, 'micro_f1': 0.0210730653004863}, {'threshold': 0.7, 'micro_f1': 0.0345580877482277}, {'threshold': 0.8, 'micro_f1': 0.06098579782790309}, {'threshold': 0.9, 'micro_f1': 0.034113447044823476}]"
7,0.8824673850069601,0.07690108633461043,0.19431225674695163,0.029351390195066277,0.12782575129999352,0.6567178315046884,0.6106767135317395,29.289877719597616,0.8138862252235413,0.013071895424525332,495,0.2642894387245178,0.48802263217982195,"[{'threshold': 0.1, 'micro_f1': 0.0113709655156837}, {'threshold': 0.2, 'micro_f1': 0.011512903427914572}, {'threshold': 0.3, 'micro_f1': 0.01192753991710193}, {'threshold': 0.4, 'micro_f1': 0.01320062860136197}, {'threshold': 0.5, 'micro_f1': 0.01566436884766053}, {'threshold': 0.6, 'micro_f1': 0.022345188389758037}, {'threshold': 0.7, 'micro_f1': 0.035405713963551286}, {'threshold': 0.8, 'micro_f1': 0.07175723688042401}, {'threshold': 0.9, 'micro_f1': 0.05769230769230768}]"
8,0.8615276933347107,0.08180343266966457,0.20171430848335006,0.03719879462399369,0.14056125744203865,0.6625769563241246,0.6138444786695014,29.059178319218663,0.830548107624054,0.016136687232586527,495,0.2639490067958832,0.4872056360805372,"[{'threshold': 0.1, 'micro_f1': 0.011371365040644286}, {'threshold': 0.2, 'micro_f1': 0.011535959930144064}, {'threshold': 0.3, 'micro_f1': 0.0119450660985454}, {'threshold': 0.4, 'micro_f1': 0.013188342336136577}, {'threshold': 0.5, 'micro_f1': 0.015818271400046678}, {'threshold': 0.6, 'micro_f1': 0.022896181969131665}, {'threshold': 0.7, 'micro_f1': 0.038229852116692865}, {'threshold': 0.8, 'micro_f1': 0.07364939360529217}, {'threshold': 0.9, 'micro_f1': 0.06769936890418816}]"
9,0.8432024064518157,0.08864541832620161,0.2016313783955786,0.038085345989826706,0.1373985632404196,0.6633198353623374,0.618117556969445,29.09688779536109,0.8626840710639954,0.014940752189294757,495,0.2639332413673401,0.4860607788449414,"[{'threshold': 0.1, 'micro_f1': 0.01137496202906628}, {'threshold': 0.2, 'micro_f1': 0.011550101198316573}, {'threshold': 0.3, 'micro_f1': 0.01198985733534009}, {'threshold': 0.4, 'micro_f1': 0.013173009842165172}, {'threshold': 0.5, 'micro_f1': 0.01600963393145729}, {'threshold': 0.6, 'micro_f1': 0.022816847081629323}, {'threshold': 0.7, 'micro_f1': 0.037520024360213414}, {'threshold': 0.8, 'micro_f1': 0.07084819659135949}, {'threshold': 0.9, 'micro_f1': 0.06817353262850892}]"
10,0.8287710733514614,0.10241210138952717,0.21160166633800873,0.05235389614349517,0.1516202631821873,0.6759788437274452,0.6256881843168357,28.94654038681362,0.8491014838218689,0.018411967778731997,495,0.2628132700920105,0.4851031845082306,"[{'threshold': 0.1, 'micro_f1': 0.011379015107575883}, {'threshold': 0.2, 'micro_f1': 0.011565759696925693}, {'threshold': 0.3, 'micro_f1': 0.012024098861060017}, {'threshold': 0.4, 'micro_f1': 0.013342043549915321}, {'threshold': 0.5, 'micro_f1': 0.01637337373811515}, {'threshold': 0.6, 'micro_f1': 0.023575283134527843}, {'threshold': 0.7, 'micro_f1': 0.04119060725266168}, {'threshold': 0.8, 'micro_f1': 0.07295041728031419}, {'threshold': 0.9, 'micro_f1': 0.08031411743708726}]"
