epoch,train_loss,validation_micro_fmax,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,0.292294442653656,0.10766502605656021,0.5291470885276794,0.002986923104939212,95,0.26298820972442627,0.45741838292458276,"[{'threshold': 0.1, 'micro_f1': 0.09107990191395178}, {'threshold': 0.2, 'micro_f1': 0.09118410196931834}, {'threshold': 0.3, 'micro_f1': 0.09269559677537918}, {'threshold': 0.4, 'micro_f1': 0.09764504781951489}, {'threshold': 0.5, 'micro_f1': 0.10637298780577281}, {'threshold': 0.6, 'micro_f1': 0.10345497237081369}, {'threshold': 0.7, 'micro_f1': 0.061140443505807815}, {'threshold': 0.8, 'micro_f1': 0.0031900604432505033}, {'threshold': 0.9, 'micro_f1': 0.0}]"
2,0.22821211767575098,0.14465249662581478,0.6091374158859253,0.004208181199325227,95,0.2594965994358063,0.4564604185576417,"[{'threshold': 0.1, 'micro_f1': 0.09107917678436368}, {'threshold': 0.2, 'micro_f1': 0.09114412164234696}, {'threshold': 0.3, 'micro_f1': 0.09245119886993265}, {'threshold': 0.4, 'micro_f1': 0.09802376701056881}, {'threshold': 0.5, 'micro_f1': 0.11697097656714643}, {'threshold': 0.6, 'micro_f1': 0.1425135527219974}, {'threshold': 0.7, 'micro_f1': 0.09327275712956375}, {'threshold': 0.8, 'micro_f1': 0.005429710698226859}, {'threshold': 0.9, 'micro_f1': 0.0}]"
3,0.2085512553257917,0.17680670439661086,0.6275677680969238,0.0071813285457641395,95,0.2561442255973816,0.4545913513292372,"[{'threshold': 0.1, 'micro_f1': 0.09107845166632167}, {'threshold': 0.2, 'micro_f1': 0.09112887486906199}, {'threshold': 0.3, 'micro_f1': 0.09203728706675614}, {'threshold': 0.4, 'micro_f1': 0.0978475029369051}, {'threshold': 0.5, 'micro_f1': 0.12341386041971694}, {'threshold': 0.6, 'micro_f1': 0.1730417462704768}, {'threshold': 0.7, 'micro_f1': 0.1111111111111111}, {'threshold': 0.8, 'micro_f1': 0.005782312925170067}, {'threshold': 0.9, 'micro_f1': 0.0}]"
4,0.19531500481423877,0.1887379647935166,0.6348544359207153,0.009143660981167038,95,0.24975953996181488,0.44816240106865124,"[{'threshold': 0.1, 'micro_f1': 0.09107845166632167}, {'threshold': 0.2, 'micro_f1': 0.09112451958500109}, {'threshold': 0.3, 'micro_f1': 0.09195541702545693}, {'threshold': 0.4, 'micro_f1': 0.09844489519945909}, {'threshold': 0.5, 'micro_f1': 0.1263329539308519}, {'threshold': 0.6, 'micro_f1': 0.1788812039561133}, {'threshold': 0.7, 'micro_f1': 0.12356491892531661}, {'threshold': 0.8, 'micro_f1': 0.008810572687224669}, {'threshold': 0.9, 'micro_f1': 0.0008733624454148471}]"
5,0.18211225424178693,0.20717351318164146,0.6255263090133667,0.012024825446062266,95,0.24449165165424347,0.4425733047219856,"[{'threshold': 0.1, 'micro_f1': 0.09107845166632167}, {'threshold': 0.2, 'micro_f1': 0.0911332305694632}, {'threshold': 0.3, 'micro_f1': 0.09185257228537272}, {'threshold': 0.4, 'micro_f1': 0.09900217827621303}, {'threshold': 0.5, 'micro_f1': 0.1316579887258488}, {'threshold': 0.6, 'micro_f1': 0.19595194689851822}, {'threshold': 0.7, 'micro_f1': 0.13945298743984036}, {'threshold': 0.8, 'micro_f1': 0.010647287476761871}, {'threshold': 0.9, 'micro_f1': 0.0008732861758798357}]"
6,0.16915088127214442,0.23611250459803598,0.6371889114379883,0.013261500207168772,95,0.23888011276721954,0.4371842042695146,"[{'threshold': 0.1, 'micro_f1': 0.09107845166632167}, {'threshold': 0.2, 'micro_f1': 0.0911137049002697}, {'threshold': 0.3, 'micro_f1': 0.09194673945715841}, {'threshold': 0.4, 'micro_f1': 0.10083959820274271}, {'threshold': 0.5, 'micro_f1': 0.14061183366917018}, {'threshold': 0.6, 'micro_f1': 0.2247744052502051}, {'threshold': 0.7, 'micro_f1': 0.18296739853626082}, {'threshold': 0.8, 'micro_f1': 0.0330702118820108}, {'threshold': 0.9, 'micro_f1': 0.0019185488793930405}]"
7,0.15451444456816982,0.2387686593809895,0.6344481110572815,0.028595458368293147,95,0.22779344022274017,0.42393342330993405,"[{'threshold': 0.1, 'micro_f1': 0.09107845166632167}, {'threshold': 0.2, 'micro_f1': 0.09112505281283133}, {'threshold': 0.3, 'micro_f1': 0.09220300585246534}, {'threshold': 0.4, 'micro_f1': 0.1035112264587635}, {'threshold': 0.5, 'micro_f1': 0.1509663956695557}, {'threshold': 0.6, 'micro_f1': 0.2325741343279634}, {'threshold': 0.7, 'micro_f1': 0.17952556425610317}, {'threshold': 0.8, 'micro_f1': 0.0339207412922975}, {'threshold': 0.9, 'micro_f1': 0.0019185488793930405}]"
8,0.13779753237647355,0.2728193935609682,0.6389111280441284,0.2499999999995089,95,0.21640482544898987,0.4110525670888106,"[{'threshold': 0.1, 'micro_f1': 0.09107845166632167}, {'threshold': 0.2, 'micro_f1': 0.09117231807413434}, {'threshold': 0.3, 'micro_f1': 0.09234695786275153}, {'threshold': 0.4, 'micro_f1': 0.10755192296926608}, {'threshold': 0.5, 'micro_f1': 0.16977235281832317}, {'threshold': 0.6, 'micro_f1': 0.2573651392940907}, {'threshold': 0.7, 'micro_f1': 0.2052896725440806}, {'threshold': 0.8, 'micro_f1': 0.05051328010428548}, {'threshold': 0.9, 'micro_f1': 0.0045296167247386755}]"
9,0.11854898894116991,0.26831512823540965,0.6238841414451599,0.28846153846103845,95,0.19154419004917145,0.37667762367902985,"[{'threshold': 0.1, 'micro_f1': 0.09109078024349267}, {'threshold': 0.2, 'micro_f1': 0.09066892191212597}, {'threshold': 0.3, 'micro_f1': 0.09312851022670761}, {'threshold': 0.4, 'micro_f1': 0.1192647794894611}, {'threshold': 0.5, 'micro_f1': 0.19142924417235696}, {'threshold': 0.6, 'micro_f1': 0.2646608352336544}, {'threshold': 0.7, 'micro_f1': 0.1952293577981651}, {'threshold': 0.8, 'micro_f1': 0.060046936958808764}, {'threshold': 0.9, 'micro_f1': 0.007642869550112905}]"
10,0.10063526397028928,0.32464255676989884,0.6261346936225891,0.380952380951881,95,0.17848341166973114,0.3602669241289568,"[{'threshold': 0.1, 'micro_f1': 0.09103725120068816}, {'threshold': 0.2, 'micro_f1': 0.0906404903181696}, {'threshold': 0.3, 'micro_f1': 0.09764814724643327}, {'threshold': 0.4, 'micro_f1': 0.13250194855806702}, {'threshold': 0.5, 'micro_f1': 0.22409326424870465}, {'threshold': 0.6, 'micro_f1': 0.3151040764728293}, {'threshold': 0.7, 'micro_f1': 0.2770772154085334}, {'threshold': 0.8, 'micro_f1': 0.11327791158418148}, {'threshold': 0.9, 'micro_f1': 0.01298588866764782}]"
