evaluation_split,ontology,model,input_modality,bin_type,bin,metric,examples_audit,audit_status,seed_replicates,mean,sd,median,minimum,maximum
test,biological_process,MLP,full,ic,>=6_bits,Smin,522,ok,5,140.34033126742506,1.8666404288544383,141.04056226137803,137.052500104818,141.71158378705803
test,biological_process,MLP,full,ic,no_positive_terms,Macro_AUPRC,206,no positive terms,0,,,,,
test,biological_process,MLP,full,ic,no_positive_terms,Macro_AUROC,206,no positive terms,0,,,,,
test,biological_process,MLP,full,ic,no_positive_terms,Macro_Fmax,206,no positive terms,0,,,,,
test,biological_process,MLP,full,ic,no_positive_terms,Micro_AUPRC,206,no positive terms,0,,,,,
test,biological_process,MLP,full,ic,no_positive_terms,Micro_AUROC,206,no positive terms,0,,,,,
test,biological_process,MLP,full,ic,no_positive_terms,Micro_Fmax,206,no positive terms,0,,,,,
test,biological_process,MLP,full,ic,no_positive_terms,Smin,206,no positive terms,0,,,,,
test,biological_process,MLP,seq_only,homology,30-40%,Macro_AUPRC,80,ok,5,0.4370051857662145,0.0307867005294958,0.4253254896843584,0.4200350266345907,0.4917726618625632
test,biological_process,MLP,seq_only,homology,30-40%,Macro_AUROC,80,ok,5,0.5697776020067791,0.03305824404344371,0.5592748607727115,0.5419516407894519,0.624812403556097
test,biological_process,MLP,seq_only,homology,30-40%,Macro_Fmax,80,ok,5,0.5146821039401925,0.027322329447590412,0.5023016131874452,0.4990505449577108,0.5630137821811537
test,biological_process,MLP,seq_only,homology,30-40%,Micro_AUPRC,80,ok,5,0.1522936142872287,0.025111125709338232,0.1472904019097636,0.1205272276392875,0.1825353938237268
test,biological_process,MLP,seq_only,homology,30-40%,Micro_AUROC,80,ok,5,0.8946638536810262,0.007848089485559031,0.8937422509047583,0.8837743162116227,0.9034061255299808
test,biological_process,MLP,seq_only,homology,30-40%,Micro_Fmax,80,ok,5,0.24287927319056674,0.02625449691075015,0.2456705597571487,0.2165229232364449,0.2833596352319468
test,biological_process,MLP,seq_only,homology,30-40%,Smin,80,ok,5,118.98697458598299,3.5307100637390545,120.36403799268987,113.74053605980365,122.53838164833792
test,biological_process,MLP,seq_only,homology,40-60%,Macro_AUPRC,5,low support,5,0.8825925925925926,0.10724244995663958,0.8101851851851852,0.7999999999999999,1.0
test,biological_process,MLP,seq_only,homology,40-60%,Macro_AUROC,5,low support,5,0.888888888888889,0.10577462647033206,0.8611111111111112,0.7777777777777778,1.0
test,biological_process,MLP,seq_only,homology,40-60%,Macro_Fmax,5,low support,5,0.9177777777303371,0.07564990477797803,0.8777777777311667,0.8518518518067901,0.99999999995
test,biological_process,MLP,seq_only,homology,40-60%,Micro_AUPRC,5,low support,5,0.00884697256328828,0.000739248619190156,0.0092175916006468,0.0076354690858865,0.0093712490820658
test,biological_process,MLP,seq_only,homology,40-60%,Micro_AUROC,5,low support,5,0.9322015334063526,0.005772470011925079,0.9325990832014928,0.9257230943977932,0.9379842602734167
test,biological_process,MLP,seq_only,homology,40-60%,Micro_Fmax,5,low support,5,0.03162481959128472,0.00235742672854432,0.0311526479696276,0.0296296296252839,0.0355329949193936
test,biological_process,MLP,seq_only,homology,40-60%,Smin,5,low support,5,9.774981515035678,0.5088357950543408,9.49191677762104,9.304397249221802,10.327514772438423
test,biological_process,MLP,seq_only,homology,<30%,Macro_AUPRC,26,ok,5,0.8155957665821335,0.04268159440737512,0.8287056745364573,0.7603616910012295,0.8649446718169517
test,biological_process,MLP,seq_only,homology,<30%,Macro_AUROC,26,ok,5,0.8233103089720737,0.033750475170936725,0.8302139037433155,0.7857434640522876,0.8661616161616162
test,biological_process,MLP,seq_only,homology,<30%,Macro_Fmax,26,ok,5,0.8972020692967545,0.021847610953745055,0.9057644315988416,0.8677117000174235,0.9233168791509552
test,biological_process,MLP,seq_only,homology,<30%,Micro_AUPRC,26,ok,5,0.08748741142175467,0.015596236508393037,0.0918316819237108,0.0694105453688558,0.1053907891057941
test,biological_process,MLP,seq_only,homology,<30%,Micro_AUROC,26,ok,5,0.9261751001404956,0.006359624155750959,0.9250179823184768,0.920272331704182,0.935091443592503
test,biological_process,MLP,seq_only,homology,<30%,Micro_Fmax,26,ok,5,0.21933766804236116,0.04863952683690477,0.2323503127345288,0.1625589931512245,0.2820809248062852
test,biological_process,MLP,seq_only,homology,<30%,Smin,26,ok,5,72.30715725494058,0.7421181648848203,72.30954784993352,71.63857625539487,73.48346357302589
test,biological_process,MLP,seq_only,homology,>=60%,Macro_AUPRC,31,ok,5,0.7638625617808711,0.023134088095550554,0.7647198274453091,0.7357218304814036,0.7941359409283582
test,biological_process,MLP,seq_only,homology,>=60%,Macro_AUROC,31,ok,5,0.6653094295943364,0.015761777222013832,0.665864491641767,0.6479097687690113,0.6820022073272497
test,biological_process,MLP,seq_only,homology,>=60%,Macro_Fmax,31,ok,5,0.8455689902663822,0.026951194207940912,0.8357582284641297,0.816717571266564,0.8872576940997727
test,biological_process,MLP,seq_only,homology,>=60%,Micro_AUPRC,31,ok,5,0.2476993986263901,0.051876664534452645,0.2571726371592013,0.1714990820075925,0.3023512806883683
test,biological_process,MLP,seq_only,homology,>=60%,Micro_AUROC,31,ok,5,0.9483504953792916,0.01032739250308687,0.9454571533738606,0.935707968150438,0.9600932161657516
test,biological_process,MLP,seq_only,homology,>=60%,Micro_Fmax,31,ok,5,0.3675599898329603,0.03145304508184976,0.3712491276637506,0.314551690297874,0.395031055854562
test,biological_process,MLP,seq_only,homology,>=60%,Smin,31,ok,5,145.73803715648182,14.189839150775958,140.49617851504044,136.87538648424845,170.8713875926561
test,biological_process,MLP,seq_only,homology,no_hit,Macro_AUPRC,612,ok,5,0.1740922904277304,0.009027640208259859,0.1714091565804345,0.1665500366703062,0.1895786489237745
test,biological_process,MLP,seq_only,homology,no_hit,Macro_AUROC,612,ok,5,0.7360645129792881,0.005316705851080687,0.7351711125915131,0.7302235742078869,0.7444593784485783
test,biological_process,MLP,seq_only,homology,no_hit,Macro_Fmax,612,ok,5,0.2696279554092403,0.006116197866798609,0.2671389857489857,0.2641745978549931,0.2794777036417588
test,biological_process,MLP,seq_only,homology,no_hit,Micro_AUPRC,612,ok,5,0.05619819450149834,0.009587843795009963,0.0534063895431877,0.0432040628779032,0.065887326460702
test,biological_process,MLP,seq_only,homology,no_hit,Micro_AUROC,612,ok,5,0.7954773506627789,0.014189646535684997,0.793613171677419,0.77634538421547,0.8129041552613048
test,biological_process,MLP,seq_only,homology,no_hit,Micro_Fmax,612,ok,5,0.11886096998396072,0.022220276044905778,0.1105070802366731,0.0907852927601064,0.1435788787075745
test,biological_process,MLP,seq_only,homology,no_hit,Smin,612,ok,5,91.7794445480406,0.5303477424171417,91.76151057899185,91.00321023487382,92.47927004240064
test,biological_process,MLP,seq_only,ic,2-4_bits,Macro_AUPRC,10,ok,5,0.8503373015873017,0.009466777388315153,0.8513888888888889,0.8356481481481483,0.8617890211640212
test,biological_process,MLP,seq_only,ic,2-4_bits,Macro_AUROC,10,ok,5,0.5,0.0,0.5,0.5,0.5
test,biological_process,MLP,seq_only,ic,2-4_bits,Macro_Fmax,10,ok,5,0.9629629629131689,0.0,0.9629629629131689,0.9629629629131689,0.9629629629131689
test,biological_process,MLP,seq_only,ic,2-4_bits,Micro_AUPRC,10,ok,5,0.01715658764237826,0.00567182541780893,0.0146301571858693,0.0114027360119423,0.024920658672383
test,biological_process,MLP,seq_only,ic,2-4_bits,Micro_AUROC,10,ok,5,0.9360338053905893,0.017308291109897216,0.9303197807217908,0.9134444952032892,0.9545500228414802
test,biological_process,MLP,seq_only,ic,2-4_bits,Micro_Fmax,10,ok,5,0.060871782123056994,0.01772743342791628,0.054054054048526,0.0417582417539427,0.0826086956438563
test,biological_process,MLP,seq_only,ic,2-4_bits,Smin,10,ok,5,40.922057442965254,26.664148457541714,27.40996915678929,15.188191742491044,70.71421553220844
test,biological_process,MLP,seq_only,ic,4-6_bits,Macro_AUPRC,16,ok,5,0.3720030577061827,0.03942933726731676,0.3710645907911533,0.3136295200748326,0.4093773558617309
test,biological_process,MLP,seq_only,ic,4-6_bits,Macro_AUROC,16,ok,5,0.4788541666666667,0.05301218931382356,0.5053571428571428,0.3910714285714286,0.5158482142857144
test,biological_process,MLP,seq_only,ic,4-6_bits,Macro_Fmax,16,ok,5,0.5800419371922834,0.025438918592238957,0.5910218253589818,0.5420882936150451,0.6064596861090608
test,biological_process,MLP,seq_only,ic,4-6_bits,Micro_AUPRC,16,ok,5,0.0850127002909405,0.033388346271922484,0.0790811071161228,0.0584990476480275,0.1398719610548211
test,biological_process,MLP,seq_only,ic,4-6_bits,Micro_AUROC,16,ok,5,0.9461789193246537,0.01955023354968887,0.9449945218989404,0.9169154672626662,0.9678767435676492
test,biological_process,MLP,seq_only,ic,4-6_bits,Micro_Fmax,16,ok,5,0.22550655560477056,0.04292350981723881,0.2068965516756242,0.1764705881852941,0.2823529411444706
test,biological_process,MLP,seq_only,ic,4-6_bits,Smin,16,ok,5,27.21227428573726,2.716592271868642,29.06587691605091,23.17529648877304,29.15145536707111
test,biological_process,MLP,seq_only,ic,>=6_bits,Macro_AUPRC,522,ok,5,0.20422377548818535,0.00720678158933062,0.2024783094272617,0.1973020969086627,0.2163540126308687
test,biological_process,MLP,seq_only,ic,>=6_bits,Macro_AUROC,522,ok,5,0.7274594089682505,0.004235499206414084,0.72747095833533,0.7220532105567975,0.7338438039381208
test,biological_process,MLP,seq_only,ic,>=6_bits,Macro_Fmax,522,ok,5,0.30285097113194526,0.005595360663305245,0.3007355933286589,0.2977228105036781,0.3122436133828907
test,biological_process,MLP,seq_only,ic,>=6_bits,Micro_AUPRC,522,ok,5,0.09934882296354294,0.020161391965492267,0.092507741755416,0.0737710743208994,0.1200917151597023
test,biological_process,MLP,seq_only,ic,>=6_bits,Micro_AUROC,522,ok,5,0.8251728472118973,0.012633723919597639,0.8224708618937082,0.8083867349548151,0.8405364834663921
test,biological_process,MLP,seq_only,ic,>=6_bits,Micro_Fmax,522,ok,5,0.1797185973064906,0.028435007683308373,0.171064836993049,0.1426870040286832,0.2116275803519578
test,biological_process,MLP,seq_only,ic,>=6_bits,Smin,522,ok,5,138.83189135930832,3.241422585609036,141.103241284906,135.20686590969729,141.3048688503471
test,biological_process,MLP,seq_only,ic,no_positive_terms,Macro_AUPRC,206,no positive terms,0,,,,,
test,biological_process,MLP,seq_only,ic,no_positive_terms,Macro_AUROC,206,no positive terms,0,,,,,
test,biological_process,MLP,seq_only,ic,no_positive_terms,Macro_Fmax,206,no positive terms,0,,,,,
test,biological_process,MLP,seq_only,ic,no_positive_terms,Micro_AUPRC,206,no positive terms,0,,,,,
test,biological_process,MLP,seq_only,ic,no_positive_terms,Micro_AUROC,206,no positive terms,0,,,,,
test,biological_process,MLP,seq_only,ic,no_positive_terms,Micro_Fmax,206,no positive terms,0,,,,,
test,biological_process,MLP,seq_only,ic,no_positive_terms,Smin,206,no positive terms,0,,,,,
test,biological_process,MLP,struct_only,homology,30-40%,Macro_AUPRC,80,ok,5,0.6078846153846155,0.0,0.6078846153846155,0.6078846153846155,0.6078846153846155
test,biological_process,MLP,struct_only,homology,30-40%,Macro_AUROC,80,ok,5,0.5,0.0,0.5,0.5,0.5
test,biological_process,MLP,struct_only,homology,30-40%,Macro_Fmax,80,ok,5,0.2733783848613756,0.0,0.2733783848613756,0.2733783848613756,0.2733783848613756
test,biological_process,MLP,struct_only,homology,30-40%,Micro_AUPRC,80,ok,5,0.07331754552980804,0.033398419677252156,0.0731789900014091,0.0421629996639489,0.1253795653687351
test,biological_process,MLP,struct_only,homology,30-40%,Micro_AUROC,80,ok,5,0.8412155554427553,0.02265425443540756,0.8429636290604415,0.8145861474202164,0.8732902074325528
test,biological_process,MLP,struct_only,homology,30-40%,Micro_Fmax,80,ok,5,0.15774678678419587,0.051271713373299985,0.1625480504790586,0.0981892374149076,0.2112982074535525
test,biological_process,MLP,struct_only,homology,30-40%,Smin,80,ok,5,123.87412909811295,1.5816125947748014,124.5814477533102,121.04485447732392,124.5814477533102
test,biological_process,MLP,struct_only,homology,40-60%,Macro_AUPRC,5,low support,5,0.6,0.0,0.6,0.6,0.6
test,biological_process,MLP,struct_only,homology,40-60%,Macro_AUROC,5,low support,5,0.5,0.0,0.5,0.5,0.5
test,biological_process,MLP,struct_only,homology,40-60%,Macro_Fmax,5,low support,5,0.3333333333055556,0.0,0.3333333333055556,0.3333333333055556,0.3333333333055556
test,biological_process,MLP,struct_only,homology,40-60%,Micro_AUPRC,5,low support,5,0.00366469307972832,0.0015723880618495677,0.0035221751282007,0.0020028991619235,0.0055551451818745
test,biological_process,MLP,struct_only,homology,40-60%,Micro_AUROC,5,low support,5,0.7928481603180397,0.03328068434802246,0.7960833231917568,0.7520688815869538,0.8428359904263518
test,biological_process,MLP,struct_only,homology,40-60%,Micro_Fmax,5,low support,5,0.02175684629543666,0.01759872791441831,0.0167014613741833,0.007968127488263,0.0506329113722159
test,biological_process,MLP,struct_only,homology,40-60%,Smin,5,low support,5,9.304397249221802,0.0,9.304397249221802,9.304397249221802,9.304397249221802
test,biological_process,MLP,struct_only,homology,<30%,Macro_AUPRC,26,ok,5,0.6652097902097902,0.0,0.6652097902097902,0.6652097902097902,0.6652097902097902
test,biological_process,MLP,struct_only,homology,<30%,Macro_AUROC,26,ok,5,0.5,0.0,0.5,0.5,0.5
test,biological_process,MLP,struct_only,homology,<30%,Macro_Fmax,26,ok,5,0.4964094728427642,0.0,0.4964094728427642,0.4964094728427642,0.4964094728427642
test,biological_process,MLP,struct_only,homology,<30%,Micro_AUPRC,26,ok,5,0.025120474648782542,0.0037917619687213655,0.023529835269084,0.0221754838009146,0.0312017138688574
test,biological_process,MLP,struct_only,homology,<30%,Micro_AUROC,26,ok,5,0.8014847883597884,0.017857401104366743,0.8062315973156369,0.7826250635219563,0.8254128927151527
test,biological_process,MLP,struct_only,homology,<30%,Micro_Fmax,26,ok,5,0.07855849388908502,0.012020340466789708,0.0806045339551523,0.0627293960509121,0.0950540958019482
test,biological_process,MLP,struct_only,homology,<30%,Smin,26,ok,5,71.63857625539487,0.0,71.63857625539487,71.63857625539487,71.63857625539487
test,biological_process,MLP,struct_only,homology,>=60%,Macro_AUPRC,31,ok,5,0.7639528929851512,0.0,0.7639528929851512,0.7639528929851512,0.7639528929851512
test,biological_process,MLP,struct_only,homology,>=60%,Macro_AUROC,31,ok,5,0.5,0.0,0.5,0.5,0.5
test,biological_process,MLP,struct_only,homology,>=60%,Macro_Fmax,31,ok,5,0.6013124512255374,0.0,0.6013124512255374,0.6013124512255374,0.6013124512255374
test,biological_process,MLP,struct_only,homology,>=60%,Micro_AUPRC,31,ok,5,0.0304077884311853,0.007901046804905233,0.0335403430534219,0.0206318207709719,0.0377321660085283
test,biological_process,MLP,struct_only,homology,>=60%,Micro_AUROC,31,ok,5,0.6485986891719349,0.0530401455099711,0.6384011493851901,0.6071961423149658,0.738619682540492
test,biological_process,MLP,struct_only,homology,>=60%,Micro_Fmax,31,ok,5,0.09318340401563642,0.0343891736597204,0.0958646616302824,0.0534610458208853,0.1299248119872894
test,biological_process,MLP,struct_only,homology,>=60%,Smin,31,ok,5,225.98717311505348,0.0,225.98717311505348,225.98717311505348,225.98717311505348
test,biological_process,MLP,struct_only,homology,no_hit,Macro_AUPRC,612,ok,5,0.4876249008815896,0.003954586888026839,0.4876524369603954,0.4829520877881039,0.492891857027656
test,biological_process,MLP,struct_only,homology,no_hit,Macro_AUROC,612,ok,5,0.49941196949071465,0.0031181296244864507,0.5002809029344747,0.4940432575606377,0.5021625504407587
test,biological_process,MLP,struct_only,homology,no_hit,Macro_Fmax,612,ok,5,0.050942840618888666,0.0009815342237395875,0.050944697115719,0.0494308745506027,0.0521293454582671
test,biological_process,MLP,struct_only,homology,no_hit,Micro_AUPRC,612,ok,5,0.02123767843390386,0.004559732262777218,0.0198684519281709,0.0175814964929505,0.0285150110798885
test,biological_process,MLP,struct_only,homology,no_hit,Micro_AUROC,612,ok,5,0.6828906224369522,0.02526983594991104,0.6834232589661485,0.6463287046360949,0.7158546999683761
test,biological_process,MLP,struct_only,homology,no_hit,Micro_Fmax,612,ok,5,0.07249192235410966,0.016225081956233647,0.0636620125405882,0.0574702293648183,0.0932913012996832
test,biological_process,MLP,struct_only,homology,no_hit,Smin,612,ok,5,93.65154805935286,0.0,93.65154805935286,93.65154805935286,93.65154805935286
test,biological_process,MLP,struct_only,ic,2-4_bits,Macro_AUPRC,10,ok,5,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
test,biological_process,MLP,struct_only,ic,2-4_bits,Macro_AUROC,10,ok,5,0.5,0.0,0.5,0.5,0.5
test,biological_process,MLP,struct_only,ic,2-4_bits,Macro_Fmax,10,ok,5,0.7407407406983539,0.0,0.7407407406983539,0.7407407406983539,0.7407407406983539
test,biological_process,MLP,struct_only,ic,2-4_bits,Micro_AUPRC,10,ok,5,0.01847280867881092,0.013285752470387421,0.0199060141263798,0.0040518299597123,0.0331011142466509
test,biological_process,MLP,struct_only,ic,2-4_bits,Micro_AUROC,10,ok,5,0.8677021470991321,0.06935926111874742,0.9068752855185016,0.7671082686158064,0.9236180904522612
test,biological_process,MLP,struct_only,ic,2-4_bits,Micro_Fmax,10,ok,5,0.06669548560898027,0.05100053870868297,0.0666666666595336,0.0129032258050282,0.1209302325412655
test,biological_process,MLP,struct_only,ic,2-4_bits,Smin,10,ok,5,10.808560347557068,0.0,10.808560347557068,10.808560347557068,10.808560347557068
test,biological_process,MLP,struct_only,ic,4-6_bits,Macro_AUPRC,16,ok,5,0.6328125,0.0,0.6328125,0.6328125,0.6328125
test,biological_process,MLP,struct_only,ic,4-6_bits,Macro_AUROC,16,ok,5,0.5,0.0,0.5,0.5,0.5
test,biological_process,MLP,struct_only,ic,4-6_bits,Macro_Fmax,16,ok,5,0.4070707070393219,0.0,0.4070707070393219,0.4070707070393219,0.4070707070393219
test,biological_process,MLP,struct_only,ic,4-6_bits,Micro_AUPRC,16,ok,5,0.03768297420420328,0.026315618021018283,0.0255287327536119,0.0187527707493669,0.0835090277248983
test,biological_process,MLP,struct_only,ic,4-6_bits,Micro_AUROC,16,ok,5,0.9163841503641971,0.014215466623250024,0.9197891562209686,0.8973583940328248,0.9346868983345228
test,biological_process,MLP,struct_only,ic,4-6_bits,Micro_Fmax,16,ok,5,0.08813079267261777,0.03734541127475714,0.0753768844064846,0.0433604335955464,0.1428571428263038
test,biological_process,MLP,struct_only,ic,4-6_bits,Smin,16,ok,5,29.06587691605091,0.0,29.06587691605091,29.06587691605091,29.06587691605091
test,biological_process,MLP,struct_only,ic,>=6_bits,Macro_AUPRC,522,ok,5,0.49350599755397795,0.003284352221923713,0.4942968977445389,0.4891657276198727,0.4976991399405192
test,biological_process,MLP,struct_only,ic,>=6_bits,Macro_AUROC,522,ok,5,0.49927852609890166,0.0028980643854485846,0.5002106143691842,0.4944397272734974,0.5020556145518454
test,biological_process,MLP,struct_only,ic,>=6_bits,Macro_Fmax,522,ok,5,0.07132880782493575,0.0010962166475325093,0.0713220307160122,0.0697630195995894,0.0727297725370773
test,biological_process,MLP,struct_only,ic,>=6_bits,Micro_AUPRC,522,ok,5,0.035834979295051216,0.006548653942827689,0.0332012358223487,0.0306035225260502,0.0468481810567392
test,biological_process,MLP,struct_only,ic,>=6_bits,Micro_AUROC,522,ok,5,0.7067759740773034,0.01868521363092654,0.708107926575402,0.6835730756148578,0.7321208584784371
test,biological_process,MLP,struct_only,ic,>=6_bits,Micro_Fmax,522,ok,5,0.10082136632101979,0.018522839264563915,0.0931626990761531,0.0841609156347457,0.1317205221853825
test,biological_process,MLP,struct_only,ic,>=6_bits,Smin,522,ok,5,144.78708705404011,0.18844437906874295,144.8713619423552,144.44998750077977,144.8713619423552
test,biological_process,MLP,struct_only,ic,no_positive_terms,Macro_AUPRC,206,no positive terms,0,,,,,
test,biological_process,MLP,struct_only,ic,no_positive_terms,Macro_AUROC,206,no positive terms,0,,,,,
test,biological_process,MLP,struct_only,ic,no_positive_terms,Macro_Fmax,206,no positive terms,0,,,,,
test,biological_process,MLP,struct_only,ic,no_positive_terms,Micro_AUPRC,206,no positive terms,0,,,,,
test,biological_process,MLP,struct_only,ic,no_positive_terms,Micro_AUROC,206,no positive terms,0,,,,,
test,biological_process,MLP,struct_only,ic,no_positive_terms,Micro_Fmax,206,no positive terms,0,,,,,
test,biological_process,MLP,struct_only,ic,no_positive_terms,Smin,206,no positive terms,0,,,,,
test,cellular_component,GAT,full,homology,30-40%,Macro_AUPRC,80,ok,5,0.5487644278720698,0.05932625705028897,0.5639043983207879,0.4823615824146754,0.6042414173961266
test,cellular_component,GAT,full,homology,30-40%,Macro_AUROC,80,ok,5,0.5859905240634076,0.04492423436012138,0.5833264580819664,0.531355353259656,0.6553182741397271
test,cellular_component,GAT,full,homology,30-40%,Macro_Fmax,80,ok,5,0.6833905915163072,0.04885819366572171,0.6860817267799727,0.6108897287495773,0.7364765321556144
test,cellular_component,GAT,full,homology,30-40%,Micro_AUPRC,80,ok,5,0.05451945061564116,0.011029353397759399,0.0611105158175817,0.0402989930753738,0.0635104220596632
test,cellular_component,GAT,full,homology,30-40%,Micro_AUROC,80,ok,5,0.7237103732836678,0.0581897948991617,0.7635687820728736,0.6434501000574588,0.7665491074082147
test,cellular_component,GAT,full,homology,30-40%,Micro_Fmax,80,ok,5,0.14098159702246826,0.017825263502361438,0.1448376151089711,0.1160432252574545,0.1638141809110562
test,cellular_component,GAT,full,homology,30-40%,Smin,80,ok,5,27.007173724472523,0.0,27.007173724472523,27.007173724472523,27.007173724472523
test,cellular_component,GAT,full,homology,40-60%,Macro_AUPRC,5,low support,5,0.7368055555555555,0.0751463416025691,0.6946180555555556,0.6946180555555556,0.8680555555555557
test,cellular_component,GAT,full,homology,40-60%,Macro_AUROC,5,low support,5,0.3388888888888889,0.23107371492317136,0.2222222222222222,0.2222222222222222,0.75
test,cellular_component,GAT,full,homology,40-60%,Macro_Fmax,5,low support,5,0.8796296295824589,0.01964185503271413,0.8657407406938015,0.8657407406938015,0.9074074073602366
test,cellular_component,GAT,full,homology,40-60%,Micro_AUPRC,5,low support,5,0.1627103597436637,0.11264779071450777,0.1473715777718865,0.0709517233971639,0.3544951252511404
test,cellular_component,GAT,full,homology,40-60%,Micro_AUROC,5,low support,5,0.5897113222861494,0.04705268490903322,0.5862477643458961,0.5498236616602381,0.6645764647574719
test,cellular_component,GAT,full,homology,40-60%,Micro_Fmax,5,low support,5,0.2726830647489935,0.11204616599671996,0.2110817941582166,0.1814058956583275,0.4467005075643691
test,cellular_component,GAT,full,homology,40-60%,Smin,5,low support,5,38.66498261699323,3.3914287502389104,40.38848477165687,32.90195016125214,40.86636939048767
test,cellular_component,GAT,full,homology,<30%,Macro_AUPRC,26,ok,5,0.5969307381072086,0.3679507680158557,0.3289489559097402,0.3272057916665759,1.0
test,cellular_component,GAT,full,homology,<30%,Macro_AUROC,26,ok,5,0.7176470588235294,0.257751791767137,0.5294117647058824,0.5294117647058824,1.0
test,cellular_component,GAT,full,homology,<30%,Macro_Fmax,26,ok,5,0.8153846153374555,0.1685300176913045,0.692307692262426,0.692307692262426,0.99999999995
test,cellular_component,GAT,full,homology,<30%,Micro_AUPRC,26,ok,5,0.01301902259152404,0.0062058881575366215,0.0123184391417007,0.006122394232249,0.0202520207114918
test,cellular_component,GAT,full,homology,<30%,Micro_AUROC,26,ok,5,0.808334683079581,0.09904480434271164,0.8359383435914047,0.6676756019868264,0.9001052802073211
test,cellular_component,GAT,full,homology,<30%,Micro_Fmax,26,ok,5,0.04129449866387782,0.019610403759681788,0.036388140156991,0.0204081632632861,0.0642283675227754
test,cellular_component,GAT,full,homology,<30%,Smin,26,ok,5,2.518836468458176,0.0,2.518836468458176,2.518836468458176,2.518836468458176
test,cellular_component,GAT,full,homology,>=60%,Macro_AUPRC,31,ok,5,0.8774084017633509,0.06423327508545046,0.9040605790356848,0.7950788965448005,0.9421583183781326
test,cellular_component,GAT,full,homology,>=60%,Macro_AUROC,31,ok,5,0.7022522305280925,0.20644908243750112,0.7938992042440318,0.4075355678803954,0.8987943091391366
test,cellular_component,GAT,full,homology,>=60%,Macro_Fmax,31,ok,5,0.9551743285460782,0.023705727268767334,0.967774720356711,0.9211252197611732,0.9753443437157816
test,cellular_component,GAT,full,homology,>=60%,Micro_AUPRC,31,ok,5,0.08441977948031729,0.006805988879484001,0.0844630105231887,0.0761415028663257,0.0940527442693498
test,cellular_component,GAT,full,homology,>=60%,Micro_AUROC,31,ok,5,0.6419845841090532,0.024096368333045116,0.6447174108184619,0.612988192590902,0.665983032385209
test,cellular_component,GAT,full,homology,>=60%,Micro_Fmax,31,ok,5,0.1906970609169159,0.031102620984544117,0.1799232034707883,0.1508728179287128,0.2258953167591675
test,cellular_component,GAT,full,homology,>=60%,Smin,31,ok,5,94.9254412651062,0.0,94.9254412651062,94.9254412651062,94.9254412651062
test,cellular_component,GAT,full,homology,no_hit,Macro_AUPRC,612,ok,5,0.14060590242441773,0.01970737274863984,0.1391280295981629,0.1157406466770053,0.1650121759091878
test,cellular_component,GAT,full,homology,no_hit,Macro_AUROC,612,ok,5,0.5144307593158993,0.04636184867669817,0.5322134319453561,0.4550603526832205,0.5658848314789169
test,cellular_component,GAT,full,homology,no_hit,Macro_Fmax,612,ok,5,0.2061338935426574,0.02510442524550445,0.2023280298081627,0.1770661718404501,0.2318963277559928
test,cellular_component,GAT,full,homology,no_hit,Micro_AUPRC,612,ok,5,0.07004316984920636,0.01068728274480449,0.0681932043007741,0.0579475286055359,0.0854017139832402
test,cellular_component,GAT,full,homology,no_hit,Micro_AUROC,612,ok,5,0.6458155329402058,0.025466844233551573,0.6534024907081634,0.6070664096868368,0.6730973036338387
test,cellular_component,GAT,full,homology,no_hit,Micro_Fmax,612,ok,5,0.14599342078743946,0.009045332332998906,0.1474831184395472,0.1318190457655175,0.1566753708073152
test,cellular_component,GAT,full,homology,no_hit,Smin,612,ok,5,27.83450414489949,0.3188467795642935,27.96358490648434,27.351492707420302,28.09091206112343
test,cellular_component,GAT,full,ic,2-4_bits,Macro_AUPRC,71,ok,5,0.48336841180440854,0.05582958103402898,0.4573585216813166,0.4348164713667746,0.5476054196561159
test,cellular_component,GAT,full,ic,2-4_bits,Macro_AUROC,71,ok,5,0.5942982218762852,0.02453804953354357,0.5923047974955491,0.5687883355954448,0.621887438802413
test,cellular_component,GAT,full,ic,2-4_bits,Macro_Fmax,71,ok,5,0.5852900550736899,0.050743060532375525,0.5887962925401604,0.5287115179589962,0.6382206410258797
test,cellular_component,GAT,full,ic,2-4_bits,Micro_AUPRC,71,ok,5,0.08498280866738198,0.011327053108989798,0.0842032658370315,0.0725803792465742,0.098546131102171
test,cellular_component,GAT,full,ic,2-4_bits,Micro_AUROC,71,ok,5,0.8017328939902901,0.028569811978976355,0.8103621325066697,0.752829140908811,0.8265488662329472
test,cellular_component,GAT,full,ic,2-4_bits,Micro_Fmax,71,ok,5,0.1642996494591954,0.006992452607934811,0.1611570247495932,0.1571994715498893,0.1742383751558649
test,cellular_component,GAT,full,ic,2-4_bits,Smin,71,ok,5,13.022527884309984,0.32138406290659666,13.246132286501602,12.548992901488573,13.246132286501602
test,cellular_component,GAT,full,ic,4-6_bits,Macro_AUPRC,89,ok,5,0.4956896293490776,0.01474713649304572,0.49226294585476,0.483322740394199,0.5204874537178898
test,cellular_component,GAT,full,ic,4-6_bits,Macro_AUROC,89,ok,5,0.5725883131502604,0.025295206298210447,0.5746522124531424,0.5406274675313131,0.5975963493181928
test,cellular_component,GAT,full,ic,4-6_bits,Macro_Fmax,89,ok,5,0.6089563079559824,0.010529267694144574,0.6091634970855079,0.5941928822960459,0.6228758202875858
