epoch,train_loss,validation_micro_fmax,validation_macro_fmax,validation_micro_aupr,validation_macro_aupr,validation_micro_auroc,validation_macro_auroc,validation_smin,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,0.5823895302083757,0.02400387159180125,0.15790435110619638,0.00768850934159975,0.08914952215351687,0.5991485476883304,0.5842961750755291,50.62183052412079,0.7553321719169617,0.026614400660102136,979,0.26071345806121826,0.4919214523171894,"[{'threshold': 0.1, 'micro_f1': 0.009945571975705987}, {'threshold': 0.2, 'micro_f1': 0.00998991211199733}, {'threshold': 0.3, 'micro_f1': 0.010209864512235817}, {'threshold': 0.4, 'micro_f1': 0.010909947569734844}, {'threshold': 0.5, 'micro_f1': 0.012862482877109888}, {'threshold': 0.6, 'micro_f1': 0.015338631156930125}, {'threshold': 0.7, 'micro_f1': 0.02000194429592184}, {'threshold': 0.8, 'micro_f1': 0.01188994884556892}, {'threshold': 0.9, 'micro_f1': 0.0}]"
2,0.47578285894696676,0.053685657917835694,0.1847214150009661,0.012578239683213494,0.11222972266739276,0.6320120234468457,0.6123261509334392,50.61994723894076,0.795390784740448,0.11455847255332996,979,0.2581726610660553,0.48945406947550724,"[{'threshold': 0.1, 'micro_f1': 0.009945727598039984}, {'threshold': 0.2, 'micro_f1': 0.009968215880449138}, {'threshold': 0.3, 'micro_f1': 0.010169003745707714}, {'threshold': 0.4, 'micro_f1': 0.01122447334417905}, {'threshold': 0.5, 'micro_f1': 0.013558609454239694}, {'threshold': 0.6, 'micro_f1': 0.018862173121865156}, {'threshold': 0.7, 'micro_f1': 0.029480720907025117}, {'threshold': 0.8, 'micro_f1': 0.05294532401769117}, {'threshold': 0.9, 'micro_f1': 0.0}]"
3,0.43879260446028734,0.06941124391284317,0.1903568321036881,0.021035335239300627,0.11574572008976303,0.6556796289961021,0.6303361005472768,49.6569083528449,0.836794912815094,0.21836734693827653,979,0.25681474804878235,0.4878423598184057,"[{'threshold': 0.1, 'micro_f1': 0.00994581738237112}, {'threshold': 0.2, 'micro_f1': 0.00998742646782979}, {'threshold': 0.3, 'micro_f1': 0.010249587243601322}, {'threshold': 0.4, 'micro_f1': 0.011248268112120234}, {'threshold': 0.5, 'micro_f1': 0.014153668766563514}, {'threshold': 0.6, 'micro_f1': 0.02078633630682155}, {'threshold': 0.7, 'micro_f1': 0.03456453086862471}, {'threshold': 0.8, 'micro_f1': 0.0672297879675918}, {'threshold': 0.9, 'micro_f1': 0.00950570342205323}]"
4,0.4163543768029995,0.08349118461266375,0.1998243056401672,0.03253483402888037,0.12448015391441464,0.6652282278057782,0.6396630873772915,48.26927166793575,0.8120210766792297,0.33858267716491347,979,0.2548738121986389,0.487254395403583,"[{'threshold': 0.1, 'micro_f1': 0.00994502733588689}, {'threshold': 0.2, 'micro_f1': 0.009966958024005268}, {'threshold': 0.3, 'micro_f1': 0.01017772582774363}, {'threshold': 0.4, 'micro_f1': 0.011280597418240858}, {'threshold': 0.5, 'micro_f1': 0.014288514510321775}, {'threshold': 0.6, 'micro_f1': 0.022617385306438316}, {'threshold': 0.7, 'micro_f1': 0.045145470210086816}, {'threshold': 0.8, 'micro_f1': 0.08099999999999999}, {'threshold': 0.9, 'micro_f1': 0.02117647058823529}]"
5,0.3984514317184529,0.09836525643675399,0.2155152733090314,0.050346465358022,0.13828762640681513,0.6819269272359824,0.6554681373464217,47.18644378326136,0.8076993823051453,0.3815028901730255,979,0.24446384608745575,0.4764773553662217,"[{'threshold': 0.1, 'micro_f1': 0.009945332566240032}, {'threshold': 0.2, 'micro_f1': 0.009975901049127017}, {'threshold': 0.3, 'micro_f1': 0.010265462416351488}, {'threshold': 0.4, 'micro_f1': 0.011544091598237716}, {'threshold': 0.5, 'micro_f1': 0.015602575171370585}, {'threshold': 0.6, 'micro_f1': 0.02617432361191813}, {'threshold': 0.7, 'micro_f1': 0.051886651306143214}, {'threshold': 0.8, 'micro_f1': 0.09562114823224131}, {'threshold': 0.9, 'micro_f1': 0.050494473531122734}]"
6,0.3814895909930032,0.12304447178726277,0.21583571112491365,0.07088678279608213,0.14185266158802262,0.6942905914785644,0.6521551160241567,46.68596502821122,0.8324428200721741,0.4105571847503588,979,0.23939988017082214,0.4716674380116387,"[{'threshold': 0.1, 'micro_f1': 0.009945200895946697}, {'threshold': 0.2, 'micro_f1': 0.009973807566958225}, {'threshold': 0.3, 'micro_f1': 0.01031255594781411}, {'threshold': 0.4, 'micro_f1': 0.011621696407312788}, {'threshold': 0.5, 'micro_f1': 0.016305903953384715}, {'threshold': 0.6, 'micro_f1': 0.02880746314277699}, {'threshold': 0.7, 'micro_f1': 0.06364773250839202}, {'threshold': 0.8, 'micro_f1': 0.11389252948885975}, {'threshold': 0.9, 'micro_f1': 0.07703737570008}]"
7,0.3625976589937059,0.11564518670192464,0.21526178306750157,0.060398519811118614,0.14331201065596813,0.6744005847904899,0.6494629646476676,46.78427584458245,0.8102530241012573,0.420574886535203,979,0.22476445138454437,0.45619729204841625,"[{'threshold': 0.1, 'micro_f1': 0.009945338551336206}, {'threshold': 0.2, 'micro_f1': 0.009969779559651929}, {'threshold': 0.3, 'micro_f1': 0.010278410752878414}, {'threshold': 0.4, 'micro_f1': 0.011812254913753699}, {'threshold': 0.5, 'micro_f1': 0.01682244586139493}, {'threshold': 0.6, 'micro_f1': 0.03129310479442429}, {'threshold': 0.7, 'micro_f1': 0.06479102432339842}, {'threshold': 0.8, 'micro_f1': 0.1148506215017809}, {'threshold': 0.9, 'micro_f1': 0.07058553913143117}]"
8,0.3402050809254722,0.1333657824283728,0.21799749324448398,0.07283861773228441,0.14964465341377461,0.6996551350530149,0.6483240954521292,46.26193081880755,0.8196926116943359,0.42105263157859313,979,0.21517758071422577,0.4444027503761472,"[{'threshold': 0.1, 'micro_f1': 0.009946044843265235}, {'threshold': 0.2, 'micro_f1': 0.009989189215467625}, {'threshold': 0.3, 'micro_f1': 0.010471113607190838}, {'threshold': 0.4, 'micro_f1': 0.012514265911978746}, {'threshold': 0.5, 'micro_f1': 0.01893396471465439}, {'threshold': 0.6, 'micro_f1': 0.03748310324196157}, {'threshold': 0.7, 'micro_f1': 0.07250336247478144}, {'threshold': 0.8, 'micro_f1': 0.12433145794262693}, {'threshold': 0.9, 'micro_f1': 0.08812563552140999}]"
9,0.3132608635400338,0.15257698276522322,0.22964774681255545,0.08721065125153096,0.15799664790967607,0.6978523350957465,0.6615843161653449,45.66420386349311,0.8097265958786011,0.41930618401171454,979,0.19910146296024323,0.4263809622923932,"[{'threshold': 0.1, 'micro_f1': 0.009947188291137336}, {'threshold': 0.2, 'micro_f1': 0.010008305571587968}, {'threshold': 0.3, 'micro_f1': 0.01060159553119313}, {'threshold': 0.4, 'micro_f1': 0.012977792320984737}, {'threshold': 0.5, 'micro_f1': 0.021206022492458437}, {'threshold': 0.6, 'micro_f1': 0.04373026166347922}, {'threshold': 0.7, 'micro_f1': 0.09270046545332924}, {'threshold': 0.8, 'micro_f1': 0.15103644910225783}, {'threshold': 0.9, 'micro_f1': 0.08566572237960338}]"
10,0.2825665264217942,0.174622048581202,0.24928613235279684,0.10658820334555952,0.17408882767995917,0.7323709273093965,0.6779876737391242,44.391885847607206,0.815571665763855,0.426179604261452,979,0.1792748123407364,0.40016043608311713,"[{'threshold': 0.1, 'micro_f1': 0.009954063269844082}, {'threshold': 0.2, 'micro_f1': 0.010229579441519917}, {'threshold': 0.3, 'micro_f1': 0.01130779161763865}, {'threshold': 0.4, 'micro_f1': 0.015195900463638041}, {'threshold': 0.5, 'micro_f1': 0.026415678983654815}, {'threshold': 0.6, 'micro_f1': 0.05469879518072289}, {'threshold': 0.7, 'micro_f1': 0.11741417006440938}, {'threshold': 0.8, 'micro_f1': 0.1686283560273867}, {'threshold': 0.9, 'micro_f1': 0.10409499500610363}]"
11,0.24815284890472575,0.1653275648944703,0.2454636661272254,0.09598559113820636,0.16763473870699888,0.7195706805600115,0.6723216702129557,44.85869688565746,0.7820080518722534,0.41853512705494716,979,0.15557505190372467,0.3695113679775074,"[{'threshold': 0.1, 'micro_f1': 0.009984472632257956}, {'threshold': 0.2, 'micro_f1': 0.010379425822614618}, {'threshold': 0.3, 'micro_f1': 0.011849232340086417}, {'threshold': 0.4, 'micro_f1': 0.017173884096995162}, {'threshold': 0.5, 'micro_f1': 0.03208664960596029}, {'threshold': 0.6, 'micro_f1': 0.06829626521191776}, {'threshold': 0.7, 'micro_f1': 0.13207622868605817}, {'threshold': 0.8, 'micro_f1': 0.16130696474634562}, {'threshold': 0.9, 'micro_f1': 0.0917327293318233}]"
12,0.2144579049298372,0.18547229399909493,0.2502469173144494,0.13196867797266976,0.17054369794505692,0.7379132968853213,0.6625802505669165,43.80538891811353,0.8238930702209473,0.42748091603019295,979,0.13472464680671692,0.33997842462300526,"[{'threshold': 0.1, 'micro_f1': 0.009978764679603689}, {'threshold': 0.2, 'micro_f1': 0.010548913062145573}, {'threshold': 0.3, 'micro_f1': 0.013011335074477373}, {'threshold': 0.4, 'micro_f1': 0.021169470629226046}, {'threshold': 0.5, 'micro_f1': 0.04364752070205536}, {'threshold': 0.6, 'micro_f1': 0.09598934230823167}, {'threshold': 0.7, 'micro_f1': 0.16361922714420357}, {'threshold': 0.8, 'micro_f1': 0.18039422738472366}, {'threshold': 0.9, 'micro_f1': 0.12787723785166238}]"
