epoch,train_loss,validation_micro_fmax,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,1.1490929433458363,0.013811030965530253,0.7026790380477905,0.02027809965212279,979,0.26217731833457947,0.4906520664290757,"[{'threshold': 0.1, 'micro_f1': 0.009946338163460357}, {'threshold': 0.2, 'micro_f1': 0.009987574742840902}, {'threshold': 0.3, 'micro_f1': 0.010328528801052861}, {'threshold': 0.4, 'micro_f1': 0.01066903406519633}, {'threshold': 0.5, 'micro_f1': 0.011558776563075789}, {'threshold': 0.6, 'micro_f1': 0.012574325780915295}, {'threshold': 0.7, 'micro_f1': 0.013642071616119335}, {'threshold': 0.8, 'micro_f1': 0.012234580384226491}, {'threshold': 0.9, 'micro_f1': 0.0}]"
2,0.9904283933361266,0.027877697841229152,0.8198272585868835,0.0864946889221349,979,0.2627255320549011,0.48997712151523054,"[{'threshold': 0.1, 'micro_f1': 0.009946577621343914}, {'threshold': 0.2, 'micro_f1': 0.009999939150911824}, {'threshold': 0.3, 'micro_f1': 0.010187893397528996}, {'threshold': 0.4, 'micro_f1': 0.010850606936323691}, {'threshold': 0.5, 'micro_f1': 0.012237574150721504}, {'threshold': 0.6, 'micro_f1': 0.01575673371435789}, {'threshold': 0.7, 'micro_f1': 0.020916217622668747}, {'threshold': 0.8, 'micro_f1': 0.024747270521633644}, {'threshold': 0.9, 'micro_f1': 0.005838393274170947}]"
3,0.912134312508277,0.05399174957484579,0.8366023302078247,0.216644649933512,979,0.2603590488433838,0.4864381500364737,"[{'threshold': 0.1, 'micro_f1': 0.009948020599132574}, {'threshold': 0.2, 'micro_f1': 0.009988735976412672}, {'threshold': 0.3, 'micro_f1': 0.010181397713235158}, {'threshold': 0.4, 'micro_f1': 0.011135163005004521}, {'threshold': 0.5, 'micro_f1': 0.013042777416042515}, {'threshold': 0.6, 'micro_f1': 0.01684404193563736}, {'threshold': 0.7, 'micro_f1': 0.026647977261223376}, {'threshold': 0.8, 'micro_f1': 0.044406894221020614}, {'threshold': 0.9, 'micro_f1': 0.02640116344110079}]"
4,0.8600874127380411,0.07166984872914535,0.8645030856132507,0.3070967741931,979,0.262954443693161,0.488201622403086,"[{'threshold': 0.1, 'micro_f1': 0.009949535876969166}, {'threshold': 0.2, 'micro_f1': 0.010023261739479516}, {'threshold': 0.3, 'micro_f1': 0.01024795202984974}, {'threshold': 0.4, 'micro_f1': 0.01124213726887404}, {'threshold': 0.5, 'micro_f1': 0.013360644173015681}, {'threshold': 0.6, 'micro_f1': 0.018295947661759532}, {'threshold': 0.7, 'micro_f1': 0.029813770111199983}, {'threshold': 0.8, 'micro_f1': 0.058163408803262553}, {'threshold': 0.9, 'micro_f1': 0.0504411001556824}]"
5,0.8232104534811936,0.07055988985723426,0.8606809377670288,0.30276243093873517,979,0.26545819640159607,0.48948315714080953,"[{'threshold': 0.1, 'micro_f1': 0.00995118943389137}, {'threshold': 0.2, 'micro_f1': 0.010007474385995413}, {'threshold': 0.3, 'micro_f1': 0.01023276278613486}, {'threshold': 0.4, 'micro_f1': 0.011265355565879473}, {'threshold': 0.5, 'micro_f1': 0.013449735103833765}, {'threshold': 0.6, 'micro_f1': 0.01783499908601805}, {'threshold': 0.7, 'micro_f1': 0.028337507468948246}, {'threshold': 0.8, 'micro_f1': 0.05309734513274336}, {'threshold': 0.9, 'micro_f1': 0.05638229041501062}]"
6,0.7948779174440419,0.09323621227838688,0.873782753944397,0.3753424657530058,979,0.25818556547164917,0.48220012954154917,"[{'threshold': 0.1, 'micro_f1': 0.009947384490679822}, {'threshold': 0.2, 'micro_f1': 0.009982367467855574}, {'threshold': 0.3, 'micro_f1': 0.010189715533762298}, {'threshold': 0.4, 'micro_f1': 0.010993749378896111}, {'threshold': 0.5, 'micro_f1': 0.01351784421376921}, {'threshold': 0.6, 'micro_f1': 0.018294299133790645}, {'threshold': 0.7, 'micro_f1': 0.030003679303570313}, {'threshold': 0.8, 'micro_f1': 0.06243486029083329}, {'threshold': 0.9, 'micro_f1': 0.0721988667519649}]"
7,0.7711915305818108,0.11433219937831479,0.8938286900520325,0.39830508474536236,979,0.25975534319877625,0.48238723121377464,"[{'threshold': 0.1, 'micro_f1': 0.009954570674499877}, {'threshold': 0.2, 'micro_f1': 0.010004441770359243}, {'threshold': 0.3, 'micro_f1': 0.010284387915438876}, {'threshold': 0.4, 'micro_f1': 0.01147853765920735}, {'threshold': 0.5, 'micro_f1': 0.014464348919400084}, {'threshold': 0.6, 'micro_f1': 0.019817728044514454}, {'threshold': 0.7, 'micro_f1': 0.03362515296997082}, {'threshold': 0.8, 'micro_f1': 0.0677837175396708}, {'threshold': 0.9, 'micro_f1': 0.11010773130544992}]"
8,0.7487680739686091,0.12338639423412438,0.9128642678260803,0.399999999999612,979,0.25796154141426086,0.4786697260121009,"[{'threshold': 0.1, 'micro_f1': 0.009953468918913218}, {'threshold': 0.2, 'micro_f1': 0.010000673633312342}, {'threshold': 0.3, 'micro_f1': 0.010405664329421136}, {'threshold': 0.4, 'micro_f1': 0.011648113070726338}, {'threshold': 0.5, 'micro_f1': 0.014596465776930925}, {'threshold': 0.6, 'micro_f1': 0.020330124422181167}, {'threshold': 0.7, 'micro_f1': 0.034765716976689426}, {'threshold': 0.8, 'micro_f1': 0.06668475802804161}, {'threshold': 0.9, 'micro_f1': 0.12004316158618827}]"
9,0.7271367931239485,0.14325529542871995,0.9018002152442932,0.420574886535203,979,0.25274592638015747,0.4730749791038014,"[{'threshold': 0.1, 'micro_f1': 0.009951154467741634}, {'threshold': 0.2, 'micro_f1': 0.010002054026481428}, {'threshold': 0.3, 'micro_f1': 0.010424669123724875}, {'threshold': 0.4, 'micro_f1': 0.011959896634887342}, {'threshold': 0.5, 'micro_f1': 0.01503863998386233}, {'threshold': 0.6, 'micro_f1': 0.021666902861101924}, {'threshold': 0.7, 'micro_f1': 0.03856694774221887}, {'threshold': 0.8, 'micro_f1': 0.0800121402962991}, {'threshold': 0.9, 'micro_f1': 0.14187016895820506}]"
10,0.7046925193118796,0.15177617101490473,0.9068045020103455,0.42507645259904836,979,0.25141966342926025,0.4692123632744659,"[{'threshold': 0.1, 'micro_f1': 0.009948759964597136}, {'threshold': 0.2, 'micro_f1': 0.010013234011409322}, {'threshold': 0.3, 'micro_f1': 0.010558486887281499}, {'threshold': 0.4, 'micro_f1': 0.01190039788031088}, {'threshold': 0.5, 'micro_f1': 0.015283376321661166}, {'threshold': 0.6, 'micro_f1': 0.0218964691878744}, {'threshold': 0.7, 'micro_f1': 0.03737588245422717}, {'threshold': 0.8, 'micro_f1': 0.07640910293728499}, {'threshold': 0.9, 'micro_f1': 0.14854385662588315}]"
