Epoch,Train_Loss,Valid_Micro_Fmax,Valid_Macro_Fmax,Valid_Smin,Valid_Macro_AUROC
1,0.0253117362735793,0.394619683572557,0.33168003145750075,10.299420099085793,0.7959083813189718
2,0.0039268559220168395,0.5645484949336252,0.47951262426748725,7.842398641786609,0.867853164942652
3,0.0025140085165439724,0.6129639888699624,0.5802839261937177,7.012030301293009,0.9066771094423743
4,0.0019081178192475639,0.5901453223846845,0.5266085505496616,7.433505416643865,0.8762295343938463
5,0.0016003593926811382,0.6479916656528287,0.6241219932209628,6.423434245803341,0.9020335233384117
6,0.0012790457904945467,0.6629798307894419,0.613431779571856,6.270437840434346,0.9059113748503556
7,0.0011134914404496831,0.6481994459341195,0.6500755041938319,6.451244572297841,0.9221936584297641
8,0.0009552385792639985,0.6646870716728511,0.6660712943498037,6.229509540944038,0.9161868498303917
9,0.0008078498646973548,0.647135416616815,0.6578148767653039,6.366647564739262,0.9148402106657003
10,0.0007528307383931149,0.6861082852449346,0.6833343025849937,5.763032463446391,0.9023122863409118
11,0.0006766636607985121,0.6774957698320195,0.6605558482009315,5.999839969072898,0.886859578935438
12,0.0006243773778144671,0.6960950763511785,0.6870510913684647,5.643433630202511,0.9035875024339275
13,0.0005808341426000105,0.6623835527929991,0.6547792174722944,6.190547986016553,0.8854092225481782
14,0.0005274151572480636,0.6865339708165543,0.6750512186372216,5.828206243588163,0.8929985298173113
15,0.0005515961393368533,0.6862197392432237,0.644542238341519,5.840252618001947,0.8960533155226074
16,0.0004952443732532904,0.6807776371300348,0.6698434799103916,5.9093642957382135,0.9096691154085872
17,0.0004841311333587127,0.6928571428078578,0.6715070842125925,5.702109899738633,0.9059820638617295
18,0.0004285464415249947,0.6773278892552742,0.6762408256703716,6.038147540721804,0.9033105197998459
19,0.0002921187492676529,0.7095664142658678,0.6981400826319004,5.461375118484724,0.9073201618229854
20,0.00023457503061481317,0.7090641619964401,0.6952502367970206,5.435372395906926,0.9048433086900394
21,0.00023038805298207672,0.6948553764130607,0.682408398912913,5.643615291334183,0.8988871771840489
22,0.00022772449052065331,0.7120957815325683,0.6893532366559265,5.355985329327715,0.909018998239895
23,0.00022505251056107625,0.700068477467144,0.6917858098347288,5.583230453974472,0.905502229420652
24,0.0002230404255181747,0.7047508690122084,0.6809910476831771,5.5154290079930535,0.8993136777431395
25,0.00020479110328555493,0.7028704421535549,0.6867703008077665,5.516148291520429,0.9024483066124155
26,0.00015187656772389484,0.7040768509350261,0.6918180029804794,5.552417878230484,0.9054424060044246
27,0.00013446633159808373,0.709060213793996,0.6934627977347697,5.438906884848486,0.9042508127641251
28,0.00013232395998745975,0.7075038284341187,0.6945387357312821,5.43534929731337,0.9071806986810447
29,0.00013012908947198626,0.7092866755897048,0.6958275830007916,5.437520665549412,0.9066671920843393
30,0.00013712425704124828,0.7077250931839468,0.6988622655661169,5.435298862597213,0.9055837243408629
31,0.0001262608234722598,0.706420968246384,0.7024830456698715,5.475497518659798,0.9093846468058006
32,0.00011998103232607431,0.7073844029872707,0.7000525067594837,5.505320118827912,0.9026895698158857
33,0.00013666294148409068,0.7114422069116334,0.6949669234418215,5.3554541158883335,0.9045267838623688
34,0.00012351877533419431,0.7064284056133814,0.6926935918959664,5.491697191466042,0.9045572500914498
35,0.0001171930079452984,0.7126384806197148,0.6971401260105863,5.361159407407193,0.90216773995907
36,0.0001214075190245562,0.7091884327867075,0.6995339650017857,5.506706677547708,0.9039552997564211
37,0.00010602141471296026,0.7096541786257445,0.6979577278660878,5.388182594012336,0.9020171666120024
38,0.00010213985234472139,0.7122335495337385,0.7015551223450753,5.398607098356383,0.9053486940501411
39,7.929886360233114e-05,0.7157007855591286,0.7018552575991992,5.312095535819343,0.908169432511356
40,8.819118516827395e-05,0.7093530002856022,0.6992217343986807,5.412894575753916,0.9068542240836817
41,8.47656465006362e-05,0.7193511007619187,0.7011405335050382,5.355785498678156,0.9012402335421688
42,7.919082393231017e-05,0.7156732891334867,0.700955146293567,5.283773147632514,0.902740870019912
43,8.282939642391673e-05,0.7180023228311998,0.7015087341673574,5.3952475733115195,0.9037134536121969
44,6.993389728936326e-05,0.7168408826453692,0.7023435753387663,5.327669051232688,0.9029755128208274
45,5.908938914074544e-05,0.7197984655409256,0.7050124720250207,5.296351207180801,0.9063286709008863
46,6.44883140415785e-05,0.711715867109399,0.7048931766904992,5.4368460470098645,0.9025788376038156
47,6.415185424403574e-05,0.7179723501811298,0.7015566020964522,5.3387334746484,0.9024764068696369
48,6.315534929816238e-05,0.7152166456577157,0.6990438919465856,5.312451897433402,0.9027765933636871
49,6.649535469483074e-05,0.7134542964244043,0.6969811600547335,5.40009587614804,0.9003976833188561
50,6.236013274855154e-05,0.7125392943972488,0.6965309229662934,5.369129301128855,0.898889537426683
51,6.029210070722252e-05,0.7126357918316939,0.7019417791392477,5.406568713151413,0.9033929310512124
52,5.874060596899189e-05,0.71215059892378,0.6959707677208666,5.423032077605289,0.901350302231574
53,5.473779544454306e-05,0.7165137614185448,0.7010699730013928,5.369230541144213,0.9024839359211241
54,5.3342235780515384e-05,0.7137138281560432,0.6999566474570228,5.404426138117289,0.9015697264265482
55,5.454197601087569e-05,0.7121350364469373,0.7009679197689842,5.420794314418025,0.9045197775242091
56,5.7638081387659e-05,0.7146282973127125,0.6986271903806517,5.358064420259556,0.9004928785537017
57,5.200787553638509e-05,0.7138609331619653,0.7023492323056437,5.360344359201706,0.9008078512840115
58,5.1223255947506937e-05,0.7088171053651016,0.7015526779046842,5.473177209969671,0.8989963045298294
59,4.879987238005003e-05,0.7136483239410146,0.7010980799057811,5.380975904634282,0.8992888987594662
60,5.708389814685406e-05,0.7156579099149012,0.701596986154808,5.3841611369528675,0.898978373421618
