epoch,train_loss,validation_micro_fmax,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,0.2867552824121304,0.038712541620100106,0.7114079594612122,0.009040192205832343,495,0.2580621838569641,0.4915663649338263,"[{'threshold': 0.1, 'micro_f1': 0.011372140512122385}, {'threshold': 0.2, 'micro_f1': 0.011401855063720684}, {'threshold': 0.3, 'micro_f1': 0.0117293681840888}, {'threshold': 0.4, 'micro_f1': 0.013143197329012618}, {'threshold': 0.5, 'micro_f1': 0.01703943608306344}, {'threshold': 0.6, 'micro_f1': 0.02656385104965484}, {'threshold': 0.7, 'micro_f1': 0.03729188206353168}, {'threshold': 0.8, 'micro_f1': 0.008795669824086602}, {'threshold': 0.9, 'micro_f1': 0.0}]"
2,0.22020461721710427,0.06849105641293941,0.7225187420845032,0.012906647807520565,495,0.25331223011016846,0.4889955175627521,"[{'threshold': 0.1, 'micro_f1': 0.011372083490547708}, {'threshold': 0.2, 'micro_f1': 0.01138355633241691}, {'threshold': 0.3, 'micro_f1': 0.011628638119912792}, {'threshold': 0.4, 'micro_f1': 0.013087519227629673}, {'threshold': 0.5, 'micro_f1': 0.018255259701867383}, {'threshold': 0.6, 'micro_f1': 0.0348373849339621}, {'threshold': 0.7, 'micro_f1': 0.0638254898000404}, {'threshold': 0.8, 'micro_f1': 0.01058201058201058}, {'threshold': 0.9, 'micro_f1': 0.0}]"
3,0.2014449461900368,0.11776829088723478,0.7497946619987488,0.01884870096779327,495,0.2469652146100998,0.4842410923174289,"[{'threshold': 0.1, 'micro_f1': 0.011372069235243386}, {'threshold': 0.2, 'micro_f1': 0.011375848141455763}, {'threshold': 0.3, 'micro_f1': 0.011535490341063112}, {'threshold': 0.4, 'micro_f1': 0.01303986992560228}, {'threshold': 0.5, 'micro_f1': 0.0193571848163585}, {'threshold': 0.6, 'micro_f1': 0.04421761176184044}, {'threshold': 0.7, 'micro_f1': 0.09147462180121588}, {'threshold': 0.8, 'micro_f1': 0.039030402629416594}, {'threshold': 0.9, 'micro_f1': 0.0}]"
4,0.187523095853745,0.12930474333944325,0.7518329620361328,0.013850195017007386,495,0.24240432679653168,0.4802696917080295,"[{'threshold': 0.1, 'micro_f1': 0.011372069235243386}, {'threshold': 0.2, 'micro_f1': 0.011374721336880828}, {'threshold': 0.3, 'micro_f1': 0.011505770029374002}, {'threshold': 0.4, 'micro_f1': 0.013040004230143296}, {'threshold': 0.5, 'micro_f1': 0.020734781410972253}, {'threshold': 0.6, 'micro_f1': 0.04858394617430762}, {'threshold': 0.7, 'micro_f1': 0.10620792819745697}, {'threshold': 0.8, 'micro_f1': 0.050249169435215936}, {'threshold': 0.9, 'micro_f1': 0.0}]"
5,0.17323731674403742,0.16650743824164654,0.7209141850471497,0.016425329587064223,495,0.23028062283992767,0.4679647423821414,"[{'threshold': 0.1, 'micro_f1': 0.011372069235243386}, {'threshold': 0.2, 'micro_f1': 0.011374236451719677}, {'threshold': 0.3, 'micro_f1': 0.011518160758107174}, {'threshold': 0.4, 'micro_f1': 0.013293088203908655}, {'threshold': 0.5, 'micro_f1': 0.022963337459249316}, {'threshold': 0.6, 'micro_f1': 0.059150231270526335}, {'threshold': 0.7, 'micro_f1': 0.14797974578898415}, {'threshold': 0.8, 'micro_f1': 0.10848287112561172}, {'threshold': 0.9, 'micro_f1': 0.0030816640986132504}]"
6,0.15560709988629376,0.1656491656486686,0.692446768283844,0.013016027197540686,495,0.2116091251373291,0.44650133594751384,"[{'threshold': 0.1, 'micro_f1': 0.011372069235243386}, {'threshold': 0.2, 'micro_f1': 0.011384027727235081}, {'threshold': 0.3, 'micro_f1': 0.011786656305535164}, {'threshold': 0.4, 'micro_f1': 0.014814711773870465}, {'threshold': 0.5, 'micro_f1': 0.026849324624815787}, {'threshold': 0.6, 'micro_f1': 0.07102707126397174}, {'threshold': 0.7, 'micro_f1': 0.16380779279790977}, {'threshold': 0.8, 'micro_f1': 0.09594706368899915}, {'threshold': 0.9, 'micro_f1': 0.0008814455707360069}]"
7,0.1347308268859273,0.1811942347284011,0.6788021922111511,0.01599326599284762,495,0.191252201795578,0.42164881854904196,"[{'threshold': 0.1, 'micro_f1': 0.011372126256675108}, {'threshold': 0.2, 'micro_f1': 0.011458328069492802}, {'threshold': 0.3, 'micro_f1': 0.012357573437022682}, {'threshold': 0.4, 'micro_f1': 0.016647892382538283}, {'threshold': 0.5, 'micro_f1': 0.03213201155892848}, {'threshold': 0.6, 'micro_f1': 0.09119234407166305}, {'threshold': 0.7, 'micro_f1': 0.17475973697521496}, {'threshold': 0.8, 'micro_f1': 0.10569607238330248}, {'threshold': 0.9, 'micro_f1': 0.0026420079260237777}]"
8,0.11251019339555154,0.21610527586573658,0.6842049956321716,0.017853347502401078,495,0.16824041306972504,0.39172080517510416,"[{'threshold': 0.1, 'micro_f1': 0.011376561424277272}, {'threshold': 0.2, 'micro_f1': 0.01173091169050493}, {'threshold': 0.3, 'micro_f1': 0.013242245579609424}, {'threshold': 0.4, 'micro_f1': 0.019540597188428627}, {'threshold': 0.5, 'micro_f1': 0.04348474501770002}, {'threshold': 0.6, 'micro_f1': 0.11974097777104556}, {'threshold': 0.7, 'micro_f1': 0.20361111111111108}, {'threshold': 0.8, 'micro_f1': 0.1246424192889252}, {'threshold': 0.9, 'micro_f1': 0.00396039603960396}]"
9,0.09076967965515834,0.22973897741665375,0.6539565324783325,0.020263424518338125,495,0.14730007946491241,0.36298988147159755,"[{'threshold': 0.1, 'micro_f1': 0.011391031822565092}, {'threshold': 0.2, 'micro_f1': 0.012041443465005481}, {'threshold': 0.3, 'micro_f1': 0.014222979945866762}, {'threshold': 0.4, 'micro_f1': 0.02382775712111683}, {'threshold': 0.5, 'micro_f1': 0.05597646849095285}, {'threshold': 0.6, 'micro_f1': 0.15524102150808441}, {'threshold': 0.7, 'micro_f1': 0.21825219592079795}, {'threshold': 0.8, 'micro_f1': 0.13723101908241978}, {'threshold': 0.9, 'micro_f1': 0.011834319526627217}]"
10,0.07144844401923436,0.27693123095221683,0.6701778173446655,0.021834061135020153,495,0.12120634317398071,0.3241838773666509,"[{'threshold': 0.1, 'micro_f1': 0.011559338447032441}, {'threshold': 0.2, 'micro_f1': 0.012732219132281283}, {'threshold': 0.3, 'micro_f1': 0.01677538464057572}, {'threshold': 0.4, 'micro_f1': 0.032791333165371424}, {'threshold': 0.5, 'micro_f1': 0.08326286814313728}, {'threshold': 0.6, 'micro_f1': 0.21791230865138184}, {'threshold': 0.7, 'micro_f1': 0.24057279236276846}, {'threshold': 0.8, 'micro_f1': 0.13506916192026036}, {'threshold': 0.9, 'micro_f1': 0.012705366922234389}]"
