epoch,train_loss,validation_micro_fmax,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,0.27856972876347996,0.20629056033045795,0.6015264987945557,0.016256491307269638,95,0.23941750824451447,0.43494406072215763,"[{'threshold': 0.1, 'micro_f1': 0.09107845166632167}, {'threshold': 0.2, 'micro_f1': 0.09129286335597035}, {'threshold': 0.3, 'micro_f1': 0.09453770184454703}, {'threshold': 0.4, 'micro_f1': 0.10886404555541598}, {'threshold': 0.5, 'micro_f1': 0.15449143005942695}, {'threshold': 0.6, 'micro_f1': 0.20573419687156763}, {'threshold': 0.7, 'micro_f1': 0.15168965671175394}, {'threshold': 0.8, 'micro_f1': 0.025876527433911025}, {'threshold': 0.9, 'micro_f1': 0.0}]"
2,0.15544083628215288,0.3070985600591969,0.6384188532829285,0.02095703807191683,95,0.18839547038078308,0.3660235850770097,"[{'threshold': 0.1, 'micro_f1': 0.09119214776365152}, {'threshold': 0.2, 'micro_f1': 0.09426224325930546}, {'threshold': 0.3, 'micro_f1': 0.10980246389124894}, {'threshold': 0.4, 'micro_f1': 0.15056716611954366}, {'threshold': 0.5, 'micro_f1': 0.21655194240050638}, {'threshold': 0.6, 'micro_f1': 0.28922392162852095}, {'threshold': 0.7, 'micro_f1': 0.26698070202096946}, {'threshold': 0.8, 'micro_f1': 0.09646471284005781}, {'threshold': 0.9, 'micro_f1': 0.003744043567052416}]"
3,0.08396284772377265,0.3822581750869299,0.6480745077133179,0.05799502899743206,95,0.11395255476236343,0.2423384339637161,"[{'threshold': 0.1, 'micro_f1': 0.09624738482181477}, {'threshold': 0.2, 'micro_f1': 0.12567447052860525}, {'threshold': 0.3, 'micro_f1': 0.189834597534297}, {'threshold': 0.4, 'micro_f1': 0.2656203499208997}, {'threshold': 0.5, 'micro_f1': 0.3322474136033458}, {'threshold': 0.6, 'micro_f1': 0.367878395098097}, {'threshold': 0.7, 'micro_f1': 0.37440834336141193}, {'threshold': 0.8, 'micro_f1': 0.26564202557779437}, {'threshold': 0.9, 'micro_f1': 0.037928759894459096}]"
4,0.06705860777905112,0.38540181662611633,0.6964681148529053,0.16727272727242062,95,0.1089516431093216,0.22774325881887986,"[{'threshold': 0.1, 'micro_f1': 0.10024030532912406}, {'threshold': 0.2, 'micro_f1': 0.14032680999435548}, {'threshold': 0.3, 'micro_f1': 0.1991161888338004}, {'threshold': 0.4, 'micro_f1': 0.2547878045043665}, {'threshold': 0.5, 'micro_f1': 0.31915436641286316}, {'threshold': 0.6, 'micro_f1': 0.36740275232027}, {'threshold': 0.7, 'micro_f1': 0.38321574452283697}, {'threshold': 0.8, 'micro_f1': 0.27324101099174064}, {'threshold': 0.9, 'micro_f1': 0.03606032521695172}]"
5,0.04506713869540315,0.41631259182732455,0.596683144569397,0.024813895781601533,95,0.07553368806838989,0.1620329266991611,"[{'threshold': 0.1, 'micro_f1': 0.11399930195167446}, {'threshold': 0.2, 'micro_f1': 0.1877233320393761}, {'threshold': 0.3, 'micro_f1': 0.2725767139553778}, {'threshold': 0.4, 'micro_f1': 0.34138919514884236}, {'threshold': 0.5, 'micro_f1': 0.3942023798872685}, {'threshold': 0.6, 'micro_f1': 0.41526815396323147}, {'threshold': 0.7, 'micro_f1': 0.3596824686940966}, {'threshold': 0.8, 'micro_f1': 0.17156024678510368}, {'threshold': 0.9, 'micro_f1': 0.034920364534537084}]"
6,0.03641716859450466,0.44062061269255715,0.5605550408363342,0.02929329915778029,95,0.06641996651887894,0.1357486089209102,"[{'threshold': 0.1, 'micro_f1': 0.1346136759730718}, {'threshold': 0.2, 'micro_f1': 0.23119686884551144}, {'threshold': 0.3, 'micro_f1': 0.30535635884677303}, {'threshold': 0.4, 'micro_f1': 0.3725594176348648}, {'threshold': 0.5, 'micro_f1': 0.42475334082677657}, {'threshold': 0.6, 'micro_f1': 0.43305588585017835}, {'threshold': 0.7, 'micro_f1': 0.3903751617076326}, {'threshold': 0.8, 'micro_f1': 0.26210942829854}, {'threshold': 0.9, 'micro_f1': 0.06895977346547846}]"
7,0.03234584209950347,0.4031513374857718,0.6043285131454468,0.006790842064405949,95,0.07713553309440613,0.15155777361697576,"[{'threshold': 0.1, 'micro_f1': 0.12935303698721373}, {'threshold': 0.2, 'micro_f1': 0.20040396943883376}, {'threshold': 0.3, 'micro_f1': 0.26206786427145706}, {'threshold': 0.4, 'micro_f1': 0.3152686043759816}, {'threshold': 0.5, 'micro_f1': 0.36302858097944174}, {'threshold': 0.6, 'micro_f1': 0.402630723087486}, {'threshold': 0.7, 'micro_f1': 0.379032651666748}, {'threshold': 0.8, 'micro_f1': 0.2231610004693891}, {'threshold': 0.9, 'micro_f1': 0.03574100241043969}]"
8,0.03113616199085587,0.4303495966187928,0.5682163834571838,0.038149737720504805,95,0.060673393309116364,0.11462417734556644,"[{'threshold': 0.1, 'micro_f1': 0.15823868312757203}, {'threshold': 0.2, 'micro_f1': 0.25778863775198535}, {'threshold': 0.3, 'micro_f1': 0.3317881447874544}, {'threshold': 0.4, 'micro_f1': 0.3864218948240595}, {'threshold': 0.5, 'micro_f1': 0.4201101928374656}, {'threshold': 0.6, 'micro_f1': 0.42329887491177814}, {'threshold': 0.7, 'micro_f1': 0.37226316638872453}, {'threshold': 0.8, 'micro_f1': 0.2545779980724218}, {'threshold': 0.9, 'micro_f1': 0.0696286472148541}]"
9,0.025425451405738528,0.431304893349568,0.5585662126541138,0.007084233261330149,95,0.056547682732343674,0.10239005212681081,"[{'threshold': 0.1, 'micro_f1': 0.17503053282050346}, {'threshold': 0.2, 'micro_f1': 0.2777536321867627}, {'threshold': 0.3, 'micro_f1': 0.3487254312934512}, {'threshold': 0.4, 'micro_f1': 0.3976351726434995}, {'threshold': 0.5, 'micro_f1': 0.421335723890632}, {'threshold': 0.6, 'micro_f1': 0.42310177010207156}, {'threshold': 0.7, 'micro_f1': 0.39265249290419324}, {'threshold': 0.8, 'micro_f1': 0.2512037419177328}, {'threshold': 0.9, 'micro_f1': 0.07944389275074477}]"
10,0.02184829824653111,0.46162608571787117,0.508064329624176,0.01042908224074744,95,0.05355365574359894,0.09090851134768253,"[{'threshold': 0.1, 'micro_f1': 0.19450216090425532}, {'threshold': 0.2, 'micro_f1': 0.3066727285444499}, {'threshold': 0.3, 'micro_f1': 0.37899967491756836}, {'threshold': 0.4, 'micro_f1': 0.43767823707331127}, {'threshold': 0.5, 'micro_f1': 0.46078293812263227}, {'threshold': 0.6, 'micro_f1': 0.45594440307768674}, {'threshold': 0.7, 'micro_f1': 0.42781542113853305}, {'threshold': 0.8, 'micro_f1': 0.33377531340405014}, {'threshold': 0.9, 'micro_f1': 0.18341463414634143}]"
