Epoch,Train_Loss,Valid_Micro_Fmax,Valid_Macro_Fmax,Valid_Smin,Valid_Macro_AUROC
1,0.013292423762593687,0.06999508457246319,0.08159563801260114,68.86362684070738,0.5246739489228316
2,0.00948149399200995,0.11199999995300232,0.09234634224149384,68.2250047127285,0.551822565558832
3,0.004649230585232488,0.16383320464808285,0.10382625459192694,67.06388052467328,0.5912590977990597
4,0.0024258804446312763,0.18547752102837434,0.12257728928047869,66.63183229234401,0.6172493319277816
5,0.0016997986972602385,0.2985752948492236,0.21678514698177456,61.2878682196119,0.7683640195423865
6,0.0012655031783408057,0.39792680342052505,0.3766229304998494,54.40499685006069,0.7984980299034552
7,0.0009464878625673803,0.4854564784294504,0.49097862865705444,47.639853895298856,0.8574615467106431
8,0.0007399981295838421,0.5518653198167528,0.5504704908198451,42.44319980951473,0.8842062295444091
9,0.0005811211251449788,0.5824555845449249,0.59474486954352,39.69121911708176,0.9009617584217137
10,0.0004747179158648104,0.6132909345208072,0.6098436307755873,37.06984278199777,0.9047980688948433
11,0.00040616978522593495,0.6207482992715471,0.6352635389890395,36.69029581479693,0.9085557114604847
12,0.0003395163848046208,0.6447318371520663,0.6484591396955777,34.26116030608328,0.8938354408310824
13,0.0002910590601211013,0.6419732985513881,0.6528688751847234,34.90754794088163,0.8895787083155136
14,0.0002594182580615141,0.6718113145540793,0.6719742535082955,32.29660002236229,0.9069649913192219
15,0.00022135492586909168,0.6742307390165548,0.6834577557776969,31.681469871233507,0.900625069609529
16,0.0001982754617504456,0.6831251814788061,0.6776546101557244,30.915370986262044,0.9032831867185911
17,0.00017390316093346872,0.6900401731652556,0.7041945142431838,30.33986779340384,0.9108625730551294
18,0.00015142902740706036,0.7053783663276173,0.7049799966355537,29.051591905817382,0.9087732903303071
19,0.00014161614513168546,0.7076092369303215,0.708170711451353,28.902614423220125,0.8967916183509946
20,0.00012946698129769714,0.7034833433315484,0.7058421623472102,29.316347928094476,0.9082079439141332
21,0.00011689443749504695,0.7119665544091882,0.7115244471222049,28.799138929519014,0.9048274292773127
22,0.00012471536194005658,0.7146570899735794,0.718740357882144,28.300445854988602,0.9057921801610828
23,9.693995535299086e-05,0.7220877337172593,0.7156600671687302,27.848887710855383,0.9087991843444426
24,9.362120001002925e-05,0.7228436621469682,0.7037303657028374,27.81591321432295,0.901776101810841
25,9.327001632659213e-05,0.7168405758327302,0.7131941523095304,28.068310675279054,0.9054633956382196
26,8.88531912306252e-05,0.7181263571009893,0.7116201108826599,28.115867449728146,0.9037004142440734
27,8.505558421900732e-05,0.7367648984447188,0.72360582621351,26.5165430198129,0.8954516244252728
28,6.684440539526892e-05,0.7315230223830784,0.726217358702383,27.09104508179294,0.9059022050435215
29,5.9240105185954485e-05,0.7377260288186618,0.7268014632449259,26.683906143075102,0.9054814737807934
30,5.856945209341679e-05,0.7339764201013851,0.7117643400658643,27.059317651066735,0.8869746977282476
31,5.998595811467768e-05,0.7319144501553524,0.7313273719886181,26.948292193491998,0.8955473047879091
32,5.156790667224729e-05,0.7277223856015372,0.7228897432038522,27.280250532455888,0.8937757806009549
33,5.540483900706482e-05,0.7397815501549898,0.7161082285124942,26.38005911794046,0.8921665906800774
34,6.022061010497384e-05,0.7247158644038766,0.7247413036175996,27.429891694868687,0.8970772093237018
35,5.267430854318067e-05,0.7310145237736166,0.7161435088635381,27.031004320362868,0.8935939867031356
36,4.6285370957680956e-05,0.7420337025075368,0.7247565125015498,26.225447583633617,0.9034832079730454
37,4.286942436872678e-05,0.724739210423093,0.7243155093325057,27.36168745418209,0.9066360701001864
38,3.2290596639836675e-05,0.7410576479978955,0.7297517465486185,26.325117598070236,0.8961703732471138
39,2.5116203512600176e-05,0.7480701381584327,0.7319574768795363,25.80047319097231,0.8992772132171889
40,2.2419450266919578e-05,0.745945661282107,0.7349054837915934,25.898005997184665,0.9019256662822289
41,2.0947685569126972e-05,0.7474090848053612,0.7328027842010635,25.855641267650867,0.8966924998717778
42,2.0125040160795016e-05,0.7454679594788587,0.7333582117646424,26.046250140497378,0.900951439477291
43,1.9740528984255177e-05,0.7451439518430655,0.7330719158825262,26.14788212404863,0.8965104755696924
44,1.9954427083492363e-05,0.744736632985202,0.7332288910441251,26.016798743885026,0.8951582026034222
45,1.8206725133689725e-05,0.7392312703091669,0.7356248671256981,26.431530784875015,0.8996400638653491
46,1.8020874115003602e-05,0.7464737416882066,0.7337603847324311,25.769319993326395,0.8988864697117264
47,1.760436879661234e-05,0.750923482800661,0.7371169270133686,25.620883816676542,0.9009303532657433
48,1.9813590746217906e-05,0.752075044086894,0.7377664032425605,25.565846975382424,0.900129672702449
49,1.8539305166051727e-05,0.7502013457199574,0.7300811574505545,25.417999545595226,0.8927615802523211
50,1.7607143130083323e-05,0.7487808127427021,0.7372218916139384,25.656946665055035,0.8976067558569888
51,1.4310128455248239e-05,0.7533017494151536,0.7351846571064392,25.298493691712366,0.8930031779008045
52,1.4637255735121943e-05,0.7459081518659463,0.7336448276715684,25.84143435650639,0.9007924882107499
53,1.3220699710200617e-05,0.7478795588993953,0.73563491458844,25.675314706857545,0.9016037322960705
54,1.419743966158042e-05,0.747135952096967,0.7328796208335404,25.986583277534915,0.896514229836254
55,1.217381171857305e-05,0.7492472224614469,0.7375636013897607,25.541686586391307,0.9016539155228337
56,1.0054160244743895e-05,0.7454516437430885,0.7362137184112563,25.879906279556632,0.8987592439837236
57,9.450090655202987e-06,0.7484099125952244,0.737173899745699,25.684655633450927,0.8939911413664402
58,9.008049075349005e-06,0.7465731246141771,0.7368370392877108,25.68979839512273,0.8972661303082207
59,8.657789299735031e-06,0.7467074380565524,0.737533314795736,25.778655966673604,0.893819106108654
60,8.28604671551486e-06,0.7480770755200343,0.7368075955751535,25.72513051245152,0.8947262075380684
61,7.975073979904241e-06,0.7465656086672625,0.736559849916722,25.769559155803904,0.8948803812675158
62,7.471566035911693e-06,0.7525452339015704,0.7376473318118796,25.47745847665396,0.8958178451751043
63,6.530216765801381e-06,0.7543399326324822,0.7379728828045341,25.231772573516743,0.8940913032543722
64,6.76566577177846e-06,0.7481092098424608,0.7370397649313036,25.757494558995777,0.8920029260270788
65,7.008888085593589e-06,0.749672766079229,0.7358759134019923,25.70468127446046,0.8907818019250517
66,6.577924398116394e-06,0.7515676479477758,0.7352706214464092,25.62259999266906,0.8914296231329185
67,6.140444252613685e-06,0.7505014250539843,0.7362776285079712,25.608020377921616,0.8914080785633496
68,6.402255041933178e-06,0.7522803262853899,0.7367052089780713,25.5381179313596,0.8911286123360476
69,6.104719049234705e-06,0.747565988700973,0.7374092411732609,25.795034469622113,0.8952345814787387
70,5.921877178329276e-06,0.7513290017233718,0.7380204736343821,25.638064037839232,0.8926799831478625
71,5.833838133512856e-06,0.7501532392977649,0.7379394002552873,25.441437181421524,0.8946284104141604
72,5.787221049382271e-06,0.7527830175658836,0.7379157150296773,25.485927188722677,0.8952470133706973
73,5.475364381541237e-06,0.7520942892140516,0.7359767120176444,25.497794868796515,0.8911800576447391
74,5.73166477667732e-06,0.7518760976679535,0.7371898439718758,25.387156121522267,0.8948952364536585
75,5.3787265885343585e-06,0.7516624381940249,0.7373269863930024,25.416105675385026,0.8938268702813144
76,5.355361956542869e-06,0.7532661440348521,0.7366864886936595,25.363552600177304,0.8901174532252919
77,5.162604663039209e-06,0.7549996015765373,0.7367345297477428,25.361570568986107,0.8911656993961085
78,5.255140330201124e-06,0.7542766210889248,0.7368654823874793,25.36296434229131,0.8903968002017816
79,5.1358498250867055e-06,0.7541237388078217,0.7363906078269132,25.3396896107071,0.8913213302047861
80,5.0560474827114234e-06,0.7528304353019384,0.7363010503052068,25.46453956922345,0.891587365378993
81,5.112882828819398e-06,0.7509588748713144,0.7361370249877691,25.53172660928061,0.8915223634548674
