epoch,train_loss,validation_micro_fmax,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,0.9469335284182634,0.11057498994744681,0.9646549820899963,0.3325123152704701,979,0.21498773992061615,0.42785666287538143,"[{'threshold': 0.1, 'micro_f1': 0.009957444910716276}, {'threshold': 0.2, 'micro_f1': 0.01024655617353742}, {'threshold': 0.3, 'micro_f1': 0.011647702522072945}, {'threshold': 0.4, 'micro_f1': 0.015280121941960765}, {'threshold': 0.5, 'micro_f1': 0.021089401056393568}, {'threshold': 0.6, 'micro_f1': 0.031260459667522035}, {'threshold': 0.7, 'micro_f1': 0.045945852014040944}, {'threshold': 0.8, 'micro_f1': 0.06588382652262408}, {'threshold': 0.9, 'micro_f1': 0.08482798522408652}]"
2,0.6361855104486779,0.1303675712809345,0.9313574433326721,0.39999999999960706,979,0.1227983832359314,0.29964318437306936,"[{'threshold': 0.1, 'micro_f1': 0.010396261766871787}, {'threshold': 0.2, 'micro_f1': 0.011707148216327666}, {'threshold': 0.3, 'micro_f1': 0.01560380643163055}, {'threshold': 0.4, 'micro_f1': 0.023596954290023595}, {'threshold': 0.5, 'micro_f1': 0.034183475124085747}, {'threshold': 0.6, 'micro_f1': 0.04875027573685371}, {'threshold': 0.7, 'micro_f1': 0.06738353615360548}, {'threshold': 0.8, 'micro_f1': 0.09477782252651362}, {'threshold': 0.9, 'micro_f1': 0.12417309812568907}]"
3,0.35524579086316327,0.1310950214642291,0.8669419288635254,0.2702169625241549,979,0.05110286548733711,0.14843391407983175,"[{'threshold': 0.1, 'micro_f1': 0.0156501089594728}, {'threshold': 0.2, 'micro_f1': 0.02607660211935411}, {'threshold': 0.3, 'micro_f1': 0.0361292604068436}, {'threshold': 0.4, 'micro_f1': 0.04675782370538337}, {'threshold': 0.5, 'micro_f1': 0.056394528223795225}, {'threshold': 0.6, 'micro_f1': 0.07095970087245534}, {'threshold': 0.7, 'micro_f1': 0.09234276021097829}, {'threshold': 0.8, 'micro_f1': 0.11454055724820064}, {'threshold': 0.9, 'micro_f1': 0.12328975372453632}]"
4,0.21478627870480219,0.19259157066930357,0.9449076056480408,0.42944785276039893,979,0.034915708005428314,0.0944486504677629,"[{'threshold': 0.1, 'micro_f1': 0.029402387285806377}, {'threshold': 0.2, 'micro_f1': 0.04991686802032848}, {'threshold': 0.3, 'micro_f1': 0.06626382630069644}, {'threshold': 0.4, 'micro_f1': 0.0803606787095988}, {'threshold': 0.5, 'micro_f1': 0.095315176776874}, {'threshold': 0.6, 'micro_f1': 0.11209377412788657}, {'threshold': 0.7, 'micro_f1': 0.13541959023294975}, {'threshold': 0.8, 'micro_f1': 0.15355395312902395}, {'threshold': 0.9, 'micro_f1': 0.17377441211638103}]"
5,0.13540568762513064,0.23028105167680943,0.9074264168739319,0.42682926829234025,979,0.01716148480772972,0.0476758415555493,"[{'threshold': 0.1, 'micro_f1': 0.05847144537780438}, {'threshold': 0.2, 'micro_f1': 0.09372547480772249}, {'threshold': 0.3, 'micro_f1': 0.11975087151212824}, {'threshold': 0.4, 'micro_f1': 0.14238012036497769}, {'threshold': 0.5, 'micro_f1': 0.1555446032528339}, {'threshold': 0.6, 'micro_f1': 0.17235378208714028}, {'threshold': 0.7, 'micro_f1': 0.19153073778624438}, {'threshold': 0.8, 'micro_f1': 0.20975371065079107}, {'threshold': 0.9, 'micro_f1': 0.22784810126582275}]"
6,0.104573508714715,0.19882898267820218,0.8645352721214294,0.3880171184018886,979,0.01994115114212036,0.0507647870787556,"[{'threshold': 0.1, 'micro_f1': 0.05343357408007058}, {'threshold': 0.2, 'micro_f1': 0.07730460064990594}, {'threshold': 0.3, 'micro_f1': 0.09371525652396598}, {'threshold': 0.4, 'micro_f1': 0.11261472499497555}, {'threshold': 0.5, 'micro_f1': 0.13033433590514798}, {'threshold': 0.6, 'micro_f1': 0.14938770986867622}, {'threshold': 0.7, 'micro_f1': 0.16597092270044625}, {'threshold': 0.8, 'micro_f1': 0.19145861364429162}, {'threshold': 0.9, 'micro_f1': 0.19155777519326808}]"
7,0.08222649461299024,0.23604465709682124,0.9377892017364502,0.42944785276039893,979,0.01800830103456974,0.04057370700874181,"[{'threshold': 0.1, 'micro_f1': 0.06268891045412682}, {'threshold': 0.2, 'micro_f1': 0.09129206105747513}, {'threshold': 0.3, 'micro_f1': 0.10924907625614617}, {'threshold': 0.4, 'micro_f1': 0.12656658086093836}, {'threshold': 0.5, 'micro_f1': 0.14385697456863697}, {'threshold': 0.6, 'micro_f1': 0.15923874449652037}, {'threshold': 0.7, 'micro_f1': 0.17535844813044701}, {'threshold': 0.8, 'micro_f1': 0.19112380434289858}, {'threshold': 0.9, 'micro_f1': 0.22416834677419353}]"
8,0.06449937620372684,0.2649585762499194,0.8968873620033264,0.4172876304020228,979,0.012598925270140171,0.02703716451096732,"[{'threshold': 0.1, 'micro_f1': 0.08643360022087244}, {'threshold': 0.2, 'micro_f1': 0.12520829741998507}, {'threshold': 0.3, 'micro_f1': 0.14839942293445627}, {'threshold': 0.4, 'micro_f1': 0.16543332505587285}, {'threshold': 0.5, 'micro_f1': 0.18355628666314908}, {'threshold': 0.6, 'micro_f1': 0.2076749435665914}, {'threshold': 0.7, 'micro_f1': 0.21864605752298963}, {'threshold': 0.8, 'micro_f1': 0.248048883780023}, {'threshold': 0.9, 'micro_f1': 0.2638910385389258}]"
9,0.06129985223844569,0.27593924860067065,0.9545210599899292,0.4869791666662222,979,0.015516462735831738,0.030354308157045977,"[{'threshold': 0.1, 'micro_f1': 0.08321763918211765}, {'threshold': 0.2, 'micro_f1': 0.11201854818751383}, {'threshold': 0.3, 'micro_f1': 0.12926403551880158}, {'threshold': 0.4, 'micro_f1': 0.14404571812757375}, {'threshold': 0.5, 'micro_f1': 0.15898528769866743}, {'threshold': 0.6, 'micro_f1': 0.17403897616723862}, {'threshold': 0.7, 'micro_f1': 0.1887109718347537}, {'threshold': 0.8, 'micro_f1': 0.21178886451673123}, {'threshold': 0.9, 'micro_f1': 0.24709107523606458}]"
10,0.04570389099458538,0.26631443666951476,0.789713978767395,0.41307578008878904,979,0.008708106353878975,0.011824454165521074,"[{'threshold': 0.1, 'micro_f1': 0.12153651383791926}, {'threshold': 0.2, 'micro_f1': 0.16274619055694178}, {'threshold': 0.3, 'micro_f1': 0.18451978096351443}, {'threshold': 0.4, 'micro_f1': 0.19722798695523272}, {'threshold': 0.5, 'micro_f1': 0.20992846303923693}, {'threshold': 0.6, 'micro_f1': 0.22109594540345243}, {'threshold': 0.7, 'micro_f1': 0.24966831504040526}, {'threshold': 0.8, 'micro_f1': 0.2649970879440885}, {'threshold': 0.9, 'micro_f1': 0.2581423401688781}]"
