epoch,train_loss,validation_micro_fmax,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,0.8681118507233877,0.15118532876055815,0.9246943593025208,0.037422037421572275,495,0.22847723960876465,0.4499802608055167,"[{'threshold': 0.1, 'micro_f1': 0.01138153230309761}, {'threshold': 0.2, 'micro_f1': 0.011592712784757254}, {'threshold': 0.3, 'micro_f1': 0.012726147573805104}, {'threshold': 0.4, 'micro_f1': 0.01605868720232121}, {'threshold': 0.5, 'micro_f1': 0.023058867176073573}, {'threshold': 0.6, 'micro_f1': 0.035561169521120484}, {'threshold': 0.7, 'micro_f1': 0.058103764128443536}, {'threshold': 0.8, 'micro_f1': 0.09414335664335664}, {'threshold': 0.9, 'micro_f1': 0.14484480913307168}]"
2,0.5544293297346307,0.26072961373342907,0.8893367052078247,0.04537719795754546,495,0.1113596111536026,0.28130594866120706,"[{'threshold': 0.1, 'micro_f1': 0.012405833060385682}, {'threshold': 0.2, 'micro_f1': 0.013397492032825661}, {'threshold': 0.3, 'micro_f1': 0.017449969373405764}, {'threshold': 0.4, 'micro_f1': 0.028815261044176706}, {'threshold': 0.5, 'micro_f1': 0.05269861487024359}, {'threshold': 0.6, 'micro_f1': 0.08558014131647453}, {'threshold': 0.7, 'micro_f1': 0.14251631780328608}, {'threshold': 0.8, 'micro_f1': 0.22804806318796736}, {'threshold': 0.9, 'micro_f1': 0.25039392637158}]"
3,0.25711008859059165,0.3229429935406776,0.8912873864173889,0.04228855721372005,495,0.03477436304092407,0.11891104838215824,"[{'threshold': 0.1, 'micro_f1': 0.01874252928520201}, {'threshold': 0.2, 'micro_f1': 0.03877587462055135}, {'threshold': 0.3, 'micro_f1': 0.07122836863609108}, {'threshold': 0.4, 'micro_f1': 0.1100453099392654}, {'threshold': 0.5, 'micro_f1': 0.1543013370285757}, {'threshold': 0.6, 'micro_f1': 0.1963605131783778}, {'threshold': 0.7, 'micro_f1': 0.23356321839080457}, {'threshold': 0.8, 'micro_f1': 0.28656780113090785}, {'threshold': 0.9, 'micro_f1': 0.3193422760709649}]"
4,0.1102246669707475,0.316457156036867,0.7356143593788147,0.05462184873899584,495,0.01578504592180252,0.059962824387410754,"[{'threshold': 0.1, 'micro_f1': 0.03915610349018927}, {'threshold': 0.2, 'micro_f1': 0.09159888427253399}, {'threshold': 0.3, 'micro_f1': 0.14711854912121}, {'threshold': 0.4, 'micro_f1': 0.20011447005567407}, {'threshold': 0.5, 'micro_f1': 0.2444719131987364}, {'threshold': 0.6, 'micro_f1': 0.28681705120507756}, {'threshold': 0.7, 'micro_f1': 0.30955414012738847}, {'threshold': 0.8, 'micro_f1': 0.3073656270736562}, {'threshold': 0.9, 'micro_f1': 0.2702070808283233}]"
5,0.05766786749243105,0.3590488771461511,0.8272960186004639,0.08732694355660453,495,0.012138628400862217,0.03930535357205451,"[{'threshold': 0.1, 'micro_f1': 0.06804279355493661}, {'threshold': 0.2, 'micro_f1': 0.13459798628337954}, {'threshold': 0.3, 'micro_f1': 0.19124971954229303}, {'threshold': 0.4, 'micro_f1': 0.2376753269811209}, {'threshold': 0.5, 'micro_f1': 0.27378358750907766}, {'threshold': 0.6, 'micro_f1': 0.30521949533356374}, {'threshold': 0.7, 'micro_f1': 0.3322462291072156}, {'threshold': 0.8, 'micro_f1': 0.3556599110232328}, {'threshold': 0.9, 'micro_f1': 0.3460356484326982}]"
6,0.03313194385793789,0.3988276956888452,0.7107132077217102,0.07922705313966437,495,0.007946109399199486,0.02112045059665435,"[{'threshold': 0.1, 'micro_f1': 0.12869261613158398}, {'threshold': 0.2, 'micro_f1': 0.2126303889830944}, {'threshold': 0.3, 'micro_f1': 0.2731538992408557}, {'threshold': 0.4, 'micro_f1': 0.3203426843608264}, {'threshold': 0.5, 'micro_f1': 0.35183767228177637}, {'threshold': 0.6, 'micro_f1': 0.3749335035642089}, {'threshold': 0.7, 'micro_f1': 0.3967102080309627}, {'threshold': 0.8, 'micro_f1': 0.3718001368925393}, {'threshold': 0.9, 'micro_f1': 0.35698377346484245}]"
7,0.022358353432051087,0.39503205128157365,0.7136693000793457,0.07714016933163416,495,0.006877190433442593,0.014946825098415698,"[{'threshold': 0.1, 'micro_f1': 0.15954299704172192}, {'threshold': 0.2, 'micro_f1': 0.24700869666725034}, {'threshold': 0.3, 'micro_f1': 0.29954476479514414}, {'threshold': 0.4, 'micro_f1': 0.34346724574737597}, {'threshold': 0.5, 'micro_f1': 0.3721907162360848}, {'threshold': 0.6, 'micro_f1': 0.3856887298747763}, {'threshold': 0.7, 'micro_f1': 0.392904073587385}, {'threshold': 0.8, 'micro_f1': 0.3872470519726306}, {'threshold': 0.9, 'micro_f1': 0.3574019122980547}]"
8,0.018086262771652803,0.396489713709804,0.7784697413444519,0.0720221606643672,495,0.0062762037850916386,0.01123679323071667,"[{'threshold': 0.1, 'micro_f1': 0.19276061356624516}, {'threshold': 0.2, 'micro_f1': 0.27392693429643}, {'threshold': 0.3, 'micro_f1': 0.32613696690851174}, {'threshold': 0.4, 'micro_f1': 0.3580786026200873}, {'threshold': 0.5, 'micro_f1': 0.37034544638851497}, {'threshold': 0.6, 'micro_f1': 0.38735474197176056}, {'threshold': 0.7, 'micro_f1': 0.39321113374066524}, {'threshold': 0.8, 'micro_f1': 0.3893466745144202}, {'threshold': 0.9, 'micro_f1': 0.3408116133289343}]"
9,0.0129558107170163,0.3880163653156076,0.7433562874794006,0.06351665375628238,495,0.006684599444270134,0.008346226921582805,"[{'threshold': 0.1, 'micro_f1': 0.19644771805510233}, {'threshold': 0.2, 'micro_f1': 0.2750346740638002}, {'threshold': 0.3, 'micro_f1': 0.3124586913417052}, {'threshold': 0.4, 'micro_f1': 0.33151252589941604}, {'threshold': 0.5, 'micro_f1': 0.35662192157277234}, {'threshold': 0.6, 'micro_f1': 0.3781708168489643}, {'threshold': 0.7, 'micro_f1': 0.38336946818007905}, {'threshold': 0.8, 'micro_f1': 0.377128616918178}, {'threshold': 0.9, 'micro_f1': 0.3607070233067417}]"
10,0.24289214411484344,0.17499233833852798,0.9770920872688293,0.06391478029283479,495,0.031481314450502396,0.05927544174441894,"[{'threshold': 0.1, 'micro_f1': 0.05238993548164802}, {'threshold': 0.2, 'micro_f1': 0.0701192938635861}, {'threshold': 0.3, 'micro_f1': 0.08397211335021332}, {'threshold': 0.4, 'micro_f1': 0.09424338110274472}, {'threshold': 0.5, 'micro_f1': 0.09901530236491093}, {'threshold': 0.6, 'micro_f1': 0.10783982713214937}, {'threshold': 0.7, 'micro_f1': 0.11955871033951937}, {'threshold': 0.8, 'micro_f1': 0.13567868660216945}, {'threshold': 0.9, 'micro_f1': 0.15193493609795333}]"
