epoch,train_loss,validation_micro_fmax,validation_macro_fmax,validation_micro_aupr,validation_macro_aupr,validation_micro_auroc,validation_macro_auroc,validation_smin,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,0.21208614739404116,0.2991607838233658,0.36308357079769454,0.16335905669592637,0.2805989191718572,0.8389648929911344,0.6164991998952974,48.173304567523594,0.5065901279449463,0.043956043955869654,91,0.10914580523967743,0.2194630905968493,"[{'threshold': 0.1, 'micro_f1': 0.11595548669928109}, {'threshold': 0.2, 'micro_f1': 0.16305443548387097}, {'threshold': 0.3, 'micro_f1': 0.2172814855488444}, {'threshold': 0.4, 'micro_f1': 0.2690727782656733}, {'threshold': 0.5, 'micro_f1': 0.29763498438197233}, {'threshold': 0.6, 'micro_f1': 0.2163810829335161}, {'threshold': 0.7, 'micro_f1': 0.06743857667325615}, {'threshold': 0.8, 'micro_f1': 0.0032457952198288575}, {'threshold': 0.9, 'micro_f1': 0.0}]"
2,0.1265265617904992,0.34966340933728796,0.38338875669499783,0.2205621583100481,0.29993568547810134,0.853764391459337,0.6686725645061847,47.25839733387359,0.4740549921989441,0.18867924528255134,91,0.08624152094125748,0.1644099484555499,"[{'threshold': 0.1, 'micro_f1': 0.15070878846473987}, {'threshold': 0.2, 'micro_f1': 0.2026602176541717}, {'threshold': 0.3, 'micro_f1': 0.2546059669559016}, {'threshold': 0.4, 'micro_f1': 0.3158740416019002}, {'threshold': 0.5, 'micro_f1': 0.346984187103494}, {'threshold': 0.6, 'micro_f1': 0.3072744774477448}, {'threshold': 0.7, 'micro_f1': 0.2028772445657881}, {'threshold': 0.8, 'micro_f1': 0.07285184926239249}, {'threshold': 0.9, 'micro_f1': 0.008116883116883116}]"
3,0.07624305770868332,0.36234730050198233,0.37784783942492617,0.22106030821380962,0.2941732069453749,0.8720019926545609,0.707760032348613,47.12198315214278,0.5394285321235657,0.1077844311373634,91,0.08519372344017029,0.15519806046662887,"[{'threshold': 0.1, 'micro_f1': 0.16897374701670645}, {'threshold': 0.2, 'micro_f1': 0.22813939556694005}, {'threshold': 0.3, 'micro_f1': 0.28102491759695075}, {'threshold': 0.4, 'micro_f1': 0.32626821748878926}, {'threshold': 0.5, 'micro_f1': 0.3548306262386951}, {'threshold': 0.6, 'micro_f1': 0.3343854554636702}, {'threshold': 0.7, 'micro_f1': 0.20381406436233612}, {'threshold': 0.8, 'micro_f1': 0.09192625556261919}, {'threshold': 0.9, 'micro_f1': 0.02423768569194683}]"
4,0.056909287634950415,0.42649847472948593,0.36009904296298134,0.3561719659594428,0.29676756956118344,0.8680913524852208,0.6614079746210193,40.266768014110276,0.6241510510444641,0.09677419354805256,91,0.059720728546381,0.09465427083021347,"[{'threshold': 0.1, 'micro_f1': 0.21123681532897454}, {'threshold': 0.2, 'micro_f1': 0.28664658634538154}, {'threshold': 0.3, 'micro_f1': 0.34121615110340175}, {'threshold': 0.4, 'micro_f1': 0.3847895193141316}, {'threshold': 0.5, 'micro_f1': 0.41843223531539137}, {'threshold': 0.6, 'micro_f1': 0.42326903865365406}, {'threshold': 0.7, 'micro_f1': 0.38320719983636736}, {'threshold': 0.8, 'micro_f1': 0.23655913978494622}, {'threshold': 0.9, 'micro_f1': 0.045303867403314914}]"
5,0.0475808849128393,0.4360227604313711,0.42961373837639527,0.3459624805806164,0.34039670732586413,0.8865278141621915,0.7008185028613015,43.91271453193022,0.5385376811027527,0.2337662337657341,91,0.05325201898813248,0.0761945190786691,"[{'threshold': 0.1, 'micro_f1': 0.24091237905778098}, {'threshold': 0.2, 'micro_f1': 0.3118058277799556}, {'threshold': 0.3, 'micro_f1': 0.3742490356036173}, {'threshold': 0.4, 'micro_f1': 0.41608707194053624}, {'threshold': 0.5, 'micro_f1': 0.4320550507749866}, {'threshold': 0.6, 'micro_f1': 0.4250929996618194}, {'threshold': 0.7, 'micro_f1': 0.3346992296344862}, {'threshold': 0.8, 'micro_f1': 0.13468634686346861}, {'threshold': 0.9, 'micro_f1': 0.005364981303853031}]"
6,0.03434790898391122,0.47724918320134924,0.4321750532268461,0.42468446674712346,0.3457110257414525,0.9191103993687029,0.7302420081603531,38.49479659509229,0.5997387170791626,0.3103448275857724,91,0.049081407487392426,0.0712865102808582,"[{'threshold': 0.1, 'micro_f1': 0.2801027533918595}, {'threshold': 0.2, 'micro_f1': 0.36184402269882904}, {'threshold': 0.3, 'micro_f1': 0.4153333909884978}, {'threshold': 0.4, 'micro_f1': 0.44957893614753225}, {'threshold': 0.5, 'micro_f1': 0.46924917545107675}, {'threshold': 0.6, 'micro_f1': 0.47713226205191595}, {'threshold': 0.7, 'micro_f1': 0.4345303591077323}, {'threshold': 0.8, 'micro_f1': 0.27485083153484824}, {'threshold': 0.9, 'micro_f1': 0.07208317289179822}]"
7,0.03409556105525408,0.4595291517358959,0.41259517941964546,0.3875062736013143,0.3374847242805671,0.9059097701615121,0.7243850181624338,42.36804992096972,0.4955417513847351,0.1287425149698513,91,0.04977622255682945,0.0689521944823072,"[{'threshold': 0.1, 'micro_f1': 0.2684916050382035}, {'threshold': 0.2, 'micro_f1': 0.3416499541112886}, {'threshold': 0.3, 'micro_f1': 0.4030307702473514}, {'threshold': 0.4, 'micro_f1': 0.43896585578706226}, {'threshold': 0.5, 'micro_f1': 0.4576110509209101}, {'threshold': 0.6, 'micro_f1': 0.44452865142520315}, {'threshold': 0.7, 'micro_f1': 0.3750462204849189}, {'threshold': 0.8, 'micro_f1': 0.20176612255820175}, {'threshold': 0.9, 'micro_f1': 0.025742096371973288}]"
8,0.03194168067737346,0.46471870317346936,0.40494744113330805,0.3699859308554029,0.32902926676642263,0.9012096024985181,0.6984045653981011,41.328279235065445,0.5296105742454529,0.2666666666661812,91,0.051002439111471176,0.06462135606217151,"[{'threshold': 0.1, 'micro_f1': 0.27917485527881386}, {'threshold': 0.2, 'micro_f1': 0.3453512489854811}, {'threshold': 0.3, 'micro_f1': 0.39649964463397297}, {'threshold': 0.4, 'micro_f1': 0.43371252392090154}, {'threshold': 0.5, 'micro_f1': 0.45968805274159835}, {'threshold': 0.6, 'micro_f1': 0.4560006370948475}, {'threshold': 0.7, 'micro_f1': 0.4136441717791411}, {'threshold': 0.8, 'micro_f1': 0.24312627291242359}, {'threshold': 0.9, 'micro_f1': 0.02650148972871256}]"
9,0.025929748026323095,0.45455604075645695,0.4199291772930274,0.389124099055136,0.34979160898168365,0.884665302083922,0.7094046160895845,40.83114271164918,0.37364497780799866,0.2574850299397586,91,0.045735448598861694,0.0492018182771437,"[{'threshold': 0.1, 'micro_f1': 0.286489512898919}, {'threshold': 0.2, 'micro_f1': 0.37081844754790516}, {'threshold': 0.3, 'micro_f1': 0.4245458662506919}, {'threshold': 0.4, 'micro_f1': 0.4530481809242871}, {'threshold': 0.5, 'micro_f1': 0.4463411013804364}, {'threshold': 0.6, 'micro_f1': 0.42516489091831555}, {'threshold': 0.7, 'micro_f1': 0.3371331828442438}, {'threshold': 0.8, 'micro_f1': 0.21184228602830057}, {'threshold': 0.9, 'micro_f1': 0.03277640099128627}]"
10,0.031063998342844946,0.4636699273012955,0.42748769393495395,0.38971949680407114,0.33891142521805867,0.9024327316824771,0.7138713367467526,41.226401230043706,0.5304431319236755,0.19433198380523295,91,0.0461667962372303,0.05128470803568487,"[{'threshold': 0.1, 'micro_f1': 0.29390650126349643}, {'threshold': 0.2, 'micro_f1': 0.3678852933021745}, {'threshold': 0.3, 'micro_f1': 0.4124937531234383}, {'threshold': 0.4, 'micro_f1': 0.44624527282549975}, {'threshold': 0.5, 'micro_f1': 0.45794493431707756}, {'threshold': 0.6, 'micro_f1': 0.4308402093869222}, {'threshold': 0.7, 'micro_f1': 0.36386967194822584}, {'threshold': 0.8, 'micro_f1': 0.19895790484025774}, {'threshold': 0.9, 'micro_f1': 0.034937271716690484}]"
