epoch,train_loss,validation_micro_fmax,validation_macro_fmax,validation_micro_aupr,validation_macro_aupr,validation_micro_auroc,validation_macro_auroc,validation_smin,validation_micro_fmax_threshold,validation_rare_term_micro_fmax_train_count_1_to_10,rare_term_count,brier_score,expected_calibration_error_10_bins,threshold_sensitivity
1,0.9033442442391848,0.3759688587270018,0.27294471533224635,0.2779969945383477,0.18732793722495034,0.8041787109792524,0.6111815904776258,33.83046981350359,0.7821021676063538,0.04026845637538453,95,0.09251327067613602,0.11746290706872295,"[{'threshold': 0.1, 'micro_f1': 0.21160275319567354}, {'threshold': 0.2, 'micro_f1': 0.2520590700228304}, {'threshold': 0.3, 'micro_f1': 0.2836757122326486}, {'threshold': 0.4, 'micro_f1': 0.3066513321832471}, {'threshold': 0.5, 'micro_f1': 0.3232978631369496}, {'threshold': 0.6, 'micro_f1': 0.3434867462140863}, {'threshold': 0.7, 'micro_f1': 0.36584301056491747}, {'threshold': 0.8, 'micro_f1': 0.37325765196148875}, {'threshold': 0.9, 'micro_f1': 0.3395853899308983}]"
2,0.4624430838804346,0.35307220079274815,0.36505259315061694,0.23411970667668575,0.2845154779674517,0.8224925831071158,0.6477612112042689,35.10932207984435,0.7062678337097168,0.1041666666665239,95,0.09736055880784988,0.11170720604376819,"[{'threshold': 0.1, 'micro_f1': 0.24616654243424554}, {'threshold': 0.2, 'micro_f1': 0.2787801023362073}, {'threshold': 0.3, 'micro_f1': 0.3016221576822271}, {'threshold': 0.4, 'micro_f1': 0.3197706385986961}, {'threshold': 0.5, 'micro_f1': 0.3331155538133194}, {'threshold': 0.6, 'micro_f1': 0.34796358409199807}, {'threshold': 0.7, 'micro_f1': 0.35209258511640423}, {'threshold': 0.8, 'micro_f1': 0.3454848551567955}, {'threshold': 0.9, 'micro_f1': 0.3285417664909759}]"
3,0.22228755299940667,0.35937604159675496,0.26162237466893645,0.22438961793325618,0.18806687578408215,0.8135163721235756,0.5981000685185383,39.45127994502606,0.8661743998527527,0.014925373134103113,95,0.10127625614404678,0.11526339771615712,"[{'threshold': 0.1, 'micro_f1': 0.24635292515153578}, {'threshold': 0.2, 'micro_f1': 0.2807720261649035}, {'threshold': 0.3, 'micro_f1': 0.30056285853009407}, {'threshold': 0.4, 'micro_f1': 0.31480609200816456}, {'threshold': 0.5, 'micro_f1': 0.32447311827956987}, {'threshold': 0.6, 'micro_f1': 0.33063715056052223}, {'threshold': 0.7, 'micro_f1': 0.3416590224085965}, {'threshold': 0.8, 'micro_f1': 0.34874512489207776}, {'threshold': 0.9, 'micro_f1': 0.34882533197139937}]"
4,0.1784779112044949,0.40305565660191495,0.27052105452842357,0.2775064800068574,0.18176211809555112,0.8140096285386914,0.6250096883118667,34.574754075060696,0.7728514671325684,0.011314186248897126,95,0.07183314859867096,0.07990575021173005,"[{'threshold': 0.1, 'micro_f1': 0.2955658059841295}, {'threshold': 0.2, 'micro_f1': 0.32850261435217587}, {'threshold': 0.3, 'micro_f1': 0.3512564543889845}, {'threshold': 0.4, 'micro_f1': 0.3749558727116849}, {'threshold': 0.5, 'micro_f1': 0.38490255284106506}, {'threshold': 0.6, 'micro_f1': 0.3971969674087051}, {'threshold': 0.7, 'micro_f1': 0.4001868161195623}, {'threshold': 0.8, 'micro_f1': 0.4018275185017369}, {'threshold': 0.9, 'micro_f1': 0.38101382488479263}]"
5,0.14955498437231668,0.3884853168464928,0.31831473436503294,0.26177970980092596,0.22471053108333605,0.8222870225300076,0.6622121310159738,34.769106931598536,0.8277505040168762,0.02854298041815393,95,0.07255998253822327,0.07661797466231993,"[{'threshold': 0.1, 'micro_f1': 0.31186887716654105}, {'threshold': 0.2, 'micro_f1': 0.34068797776233495}, {'threshold': 0.3, 'micro_f1': 0.35431819276528104}, {'threshold': 0.4, 'micro_f1': 0.3657874118568817}, {'threshold': 0.5, 'micro_f1': 0.3711409584162858}, {'threshold': 0.6, 'micro_f1': 0.3795523290986086}, {'threshold': 0.7, 'micro_f1': 0.38435487084135733}, {'threshold': 0.8, 'micro_f1': 0.3861055444221777}, {'threshold': 0.9, 'micro_f1': 0.37257081869524616}]"
6,0.11798447730212376,0.4243522253362298,0.33935792697778905,0.2604199975383193,0.24751602244057513,0.8345843222753545,0.6581355369365876,35.58270319752951,0.737935483455658,0.004253175891202434,95,0.07015588134527206,0.07475898995814798,"[{'threshold': 0.1, 'micro_f1': 0.32565089088939525}, {'threshold': 0.2, 'micro_f1': 0.3599243531333276}, {'threshold': 0.3, 'micro_f1': 0.38278214725670423}, {'threshold': 0.4, 'micro_f1': 0.39676280316503004}, {'threshold': 0.5, 'micro_f1': 0.40721102863202546}, {'threshold': 0.6, 'micro_f1': 0.41588004977691445}, {'threshold': 0.7, 'micro_f1': 0.4231439755271208}, {'threshold': 0.8, 'micro_f1': 0.4114205820670371}, {'threshold': 0.9, 'micro_f1': 0.35204148903441307}]"
7,0.09082861220963122,0.4185225225220379,0.31947507619294124,0.29753145247537194,0.22050696294930022,0.8374517784050559,0.6885113105360966,34.50931265496526,0.7378710508346558,0.03572984749450908,95,0.0655641034245491,0.06661477422337836,"[{'threshold': 0.1, 'micro_f1': 0.3544905479362449}, {'threshold': 0.2, 'micro_f1': 0.3785488958990536}, {'threshold': 0.3, 'micro_f1': 0.3935632183908046}, {'threshold': 0.4, 'micro_f1': 0.4013591729777983}, {'threshold': 0.5, 'micro_f1': 0.40617359413202936}, {'threshold': 0.6, 'micro_f1': 0.4134205473656806}, {'threshold': 0.7, 'micro_f1': 0.4177777777777778}, {'threshold': 0.8, 'micro_f1': 0.4152760922330097}, {'threshold': 0.9, 'micro_f1': 0.38661255836278746}]"
8,0.08600824021929455,0.38736935734888134,0.24417353025675412,0.26291766913735987,0.16920750949992952,0.8315697453079917,0.5972308841564736,35.36641125851706,0.5866198539733887,0.005418524580905137,95,0.07011415809392929,0.07163482902063288,"[{'threshold': 0.1, 'micro_f1': 0.3378459687123947}, {'threshold': 0.2, 'micro_f1': 0.3591161561037134}, {'threshold': 0.3, 'micro_f1': 0.37150434577107894}, {'threshold': 0.4, 'micro_f1': 0.37745593353542156}, {'threshold': 0.5, 'micro_f1': 0.3831161066602894}, {'threshold': 0.6, 'micro_f1': 0.3863986642692011}, {'threshold': 0.7, 'micro_f1': 0.3841710194057214}, {'threshold': 0.8, 'micro_f1': 0.3782284364808637}, {'threshold': 0.9, 'micro_f1': 0.3478855774575619}]"
9,0.08080270848377788,0.41319297054029336,0.31309055349078435,0.32813780902864925,0.22173600453232034,0.8477634048993681,0.6507246974328651,32.37196444978292,0.852205216884613,0.01594140456697483,95,0.062370121479034424,0.06365295799440603,"[{'threshold': 0.1, 'micro_f1': 0.35136082745321473}, {'threshold': 0.2, 'micro_f1': 0.37685148118494793}, {'threshold': 0.3, 'micro_f1': 0.3915361272861478}, {'threshold': 0.4, 'micro_f1': 0.4034443236253563}, {'threshold': 0.5, 'micro_f1': 0.4092929420294424}, {'threshold': 0.6, 'micro_f1': 0.41204394412043943}, {'threshold': 0.7, 'micro_f1': 0.41179061742897}, {'threshold': 0.8, 'micro_f1': 0.4114510244176256}, {'threshold': 0.9, 'micro_f1': 0.4027205848332022}]"
10,0.077029321070968,0.41180050839520577,0.30439808701930404,0.3017668180733994,0.2006910651985965,0.8353509480321808,0.6603261046749775,33.29840356989207,0.7090640664100647,0.03677973028193633,95,0.06482063978910446,0.06621575068452006,"[{'threshold': 0.1, 'micro_f1': 0.3558495016534468}, {'threshold': 0.2, 'micro_f1': 0.3804463336875664}, {'threshold': 0.3, 'micro_f1': 0.3907153431468395}, {'threshold': 0.4, 'micro_f1': 0.3959318826868496}, {'threshold': 0.5, 'micro_f1': 0.4030097723937682}, {'threshold': 0.6, 'micro_f1': 0.41025980911983034}, {'threshold': 0.7, 'micro_f1': 0.4108907371863226}, {'threshold': 0.8, 'micro_f1': 0.4018367031949375}, {'threshold': 0.9, 'micro_f1': 0.37741193131527706}]"
